año,inegi,entidad,municipio,modalidad,tipo,subtipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
2014,14010,jalisco,atemajac de brizuela,homicidios,dolosos,otros,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14010,jalisco,atemajac de brizuela,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14010,jalisco,atemajac de brizuela,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14011,jalisco,atengo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14011,jalisco,atengo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14011,jalisco,atengo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14011,jalisco,atengo,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14011,jalisco,atengo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14012,jalisco,atenguillo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14012,jalisco,atenguillo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14012,jalisco,atenguillo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14012,jalisco,atenguillo,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14012,jalisco,atenguillo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14013,jalisco,atotonilco el alto,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2014,14013,jalisco,atotonilco el alto,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14013,jalisco,atotonilco el alto,homicidios,dolosos,otros,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014,14013,jalisco,atotonilco el alto,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14013,jalisco,atotonilco el alto,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14014,jalisco,atoyac,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14014,jalisco,atoyac,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14014,jalisco,atoyac,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14014,jalisco,atoyac,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14014,jalisco,atoyac,delitos patrimoniales,extorsion,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14015,jalisco,autlan de navarro,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14015,jalisco,autlan de navarro,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14015,jalisco,autlan de navarro,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,14015,jalisco,autlan de navarro,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14015,jalisco,autlan de navarro,delitos patrimoniales,extorsion,extorsion,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2014,14016,jalisco,ayotlan,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,14016,jalisco,ayotlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14016,jalisco,ayotlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14016,jalisco,ayotlan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14016,jalisco,ayotlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14017,jalisco,ayutla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2014,14017,jalisco,ayutla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,14017,jalisco,ayutla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14017,jalisco,ayutla,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14017,jalisco,ayutla,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14019,jalisco,bolaños,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14019,jalisco,bolaños,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14019,jalisco,bolaños,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14019,jalisco,bolaños,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14019,jalisco,bolaños,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14020,jalisco,cabo corrientes,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2014,14020,jalisco,cabo corrientes,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,14020,jalisco,cabo corrientes,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14020,jalisco,cabo corrientes,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14020,jalisco,cabo corrientes,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14117,jalisco,cañadas de obregon,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14117,jalisco,cañadas de obregon,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14117,jalisco,cañadas de obregon,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14117,jalisco,cañadas de obregon,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14117,jalisco,cañadas de obregon,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14021,jalisco,casimiro castillo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,14021,jalisco,casimiro castillo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14021,jalisco,casimiro castillo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14021,jalisco,casimiro castillo,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14021,jalisco,casimiro castillo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14030,jalisco,chapala,homicidios,dolosos,con arma de fuego,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2014,14030,jalisco,chapala,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,14030,jalisco,chapala,homicidios,dolosos,otros,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14030,jalisco,chapala,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14030,jalisco,chapala,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14031,jalisco,chimaltitan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14031,jalisco,chimaltitan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14031,jalisco,chimaltitan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14031,jalisco,chimaltitan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14031,jalisco,chimaltitan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14032,jalisco,chiquilistlan,homicidios,dolosos,con arma de fuego,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14032,jalisco,chiquilistlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14032,jalisco,chiquilistlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14032,jalisco,chiquilistlan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14032,jalisco,chiquilistlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14022,jalisco,cihuatlan,homicidios,dolosos,con arma de fuego,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
2014,14022,jalisco,cihuatlan,homicidios,dolosos,con arma blanca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14022,jalisco,cihuatlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,14022,jalisco,cihuatlan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14022,jalisco,cihuatlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14024,jalisco,cocula,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,14024,jalisco,cocula,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14024,jalisco,cocula,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14024,jalisco,cocula,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14024,jalisco,cocula,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14025,jalisco,colotlan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14025,jalisco,colotlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14025,jalisco,colotlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14025,jalisco,colotlan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14025,jalisco,colotlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14026,jalisco,concepcion de buenos aires,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14026,jalisco,concepcion de buenos aires,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14026,jalisco,concepcion de buenos aires,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14026,jalisco,concepcion de buenos aires,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14026,jalisco,concepcion de buenos aires,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14027,jalisco,cuautitlan de garcia barragan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14027,jalisco,cuautitlan de garcia barragan,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14027,jalisco,cuautitlan de garcia barragan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14027,jalisco,cuautitlan de garcia barragan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14027,jalisco,cuautitlan de garcia barragan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14028,jalisco,cuautla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14028,jalisco,cuautla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14028,jalisco,cuautla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14028,jalisco,cuautla,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14028,jalisco,cuautla,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14029,jalisco,cuquio,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14029,jalisco,cuquio,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,14029,jalisco,cuquio,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14029,jalisco,cuquio,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14029,jalisco,cuquio,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,14033,jalisco,degollado,homicidios,dolosos,con arma de fuego,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14033,jalisco,degollado,homicidios,dolosos,con arma blanca,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,14033,jalisco,degollado,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14033,jalisco,degollado,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14033,jalisco,degollado,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14034,jalisco,ejutla,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14034,jalisco,ejutla,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14034,jalisco,ejutla,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14034,jalisco,ejutla,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14034,jalisco,ejutla,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14009,jalisco,el arenal,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,14009,jalisco,el arenal,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14009,jalisco,el arenal,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14009,jalisco,el arenal,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14009,jalisco,el arenal,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14037,jalisco,el grullo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,14037,jalisco,el grullo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14037,jalisco,el grullo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14037,jalisco,el grullo,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14037,jalisco,el grullo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2014,14054,jalisco,el limon,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14054,jalisco,el limon,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14054,jalisco,el limon,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14054,jalisco,el limon,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14054,jalisco,el limon,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14070,jalisco,el salto,homicidios,dolosos,con arma de fuego,2.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0
2014,14070,jalisco,el salto,homicidios,dolosos,con arma blanca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14070,jalisco,el salto,homicidios,dolosos,otros,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
2014,14070,jalisco,el salto,homicidios,dolosos,sin datos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14070,jalisco,el salto,delitos patrimoniales,extorsion,extorsion,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2014,14035,jalisco,encarnacion de diaz,homicidios,dolosos,con arma de fuego,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014,14035,jalisco,encarnacion de diaz,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14035,jalisco,encarnacion de diaz,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14035,jalisco,encarnacion de diaz,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14035,jalisco,encarnacion de diaz,delitos patrimoniales,extorsion,extorsion,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2014,14036,jalisco,etzatlan,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2014,14036,jalisco,etzatlan,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14036,jalisco,etzatlan,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14036,jalisco,etzatlan,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14036,jalisco,etzatlan,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14079,jalisco,gomez farias,homicidios,dolosos,con arma de fuego,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,14079,jalisco,gomez farias,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14079,jalisco,gomez farias,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14079,jalisco,gomez farias,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14079,jalisco,gomez farias,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,14038,jalisco,guachinango,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14038,jalisco,guachinango,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14038,jalisco,guachinango,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14038,jalisco,guachinango,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14038,jalisco,guachinango,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14039,jalisco,guadalajara,homicidios,dolosos,con arma de fuego,7.0,5.0,9.0,5.0,7.0,7.0,7.0,6.0,6.0,4.0,4.0,12.0
2014,14039,jalisco,guadalajara,homicidios,dolosos,con arma blanca,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0
2014,14039,jalisco,guadalajara,homicidios,dolosos,otros,2.0,3.0,5.0,1.0,6.0,4.0,4.0,7.0,3.0,1.0,1.0,2.0
2014,14039,jalisco,guadalajara,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14039,jalisco,guadalajara,delitos patrimoniales,extorsion,extorsion,22.0,23.0,27.0,31.0,16.0,9.0,9.0,11.0,6.0,13.0,11.0,17.0
2014,14040,jalisco,hostotipaquillo,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14040,jalisco,hostotipaquillo,homicidios,dolosos,con arma blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14040,jalisco,hostotipaquillo,homicidios,dolosos,otros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14040,jalisco,hostotipaquillo,homicidios,dolosos,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14040,jalisco,hostotipaquillo,delitos patrimoniales,extorsion,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14041,jalisco,huejucar,homicidios,dolosos,con arma de fuego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
