entidad,inegi,año,municipio,tipo,month,count
mexico,15010,2011,apaxco,extorsion,noviembre,0.0
mexico,15010,2011,apaxco,homicidio,noviembre,1.0
mexico,15010,2012,apaxco,extorsion,noviembre,0.0
mexico,15010,2012,apaxco,homicidio,noviembre,0.0
mexico,15010,2013,apaxco,extorsion,noviembre,0.0
mexico,15010,2013,apaxco,homicidio,noviembre,0.0
mexico,15010,2014,apaxco,extorsion,noviembre,1.0
mexico,15010,2014,apaxco,homicidio,noviembre,1.0
mexico,15011,2011,atenco,extorsion,noviembre,0.0
mexico,15011,2011,atenco,homicidio,noviembre,1.0
mexico,15011,2012,atenco,extorsion,noviembre,0.0
mexico,15011,2012,atenco,homicidio,noviembre,2.0
mexico,15011,2013,atenco,extorsion,noviembre,0.0
mexico,15011,2013,atenco,homicidio,noviembre,0.0
mexico,15011,2014,atenco,extorsion,noviembre,0.0
mexico,15011,2014,atenco,homicidio,noviembre,1.0
mexico,15012,2011,atizapan,extorsion,noviembre,0.0
mexico,15012,2011,atizapan,homicidio,noviembre,0.0
mexico,15012,2012,atizapan,extorsion,noviembre,0.0
mexico,15012,2012,atizapan,homicidio,noviembre,0.0
mexico,15012,2013,atizapan,extorsion,noviembre,0.0
mexico,15012,2013,atizapan,homicidio,noviembre,0.0
mexico,15012,2014,atizapan,extorsion,noviembre,0.0
mexico,15012,2014,atizapan,homicidio,noviembre,0.0
mexico,15013,2011,atizapan de zaragoza,extorsion,noviembre,0.0
mexico,15013,2011,atizapan de zaragoza,homicidio,noviembre,1.0
mexico,15013,2012,atizapan de zaragoza,extorsion,noviembre,4.0
mexico,15013,2012,atizapan de zaragoza,homicidio,noviembre,6.0
mexico,15013,2013,atizapan de zaragoza,extorsion,noviembre,2.0
mexico,15013,2013,atizapan de zaragoza,homicidio,noviembre,7.0
mexico,15013,2014,atizapan de zaragoza,extorsion,noviembre,4.0
mexico,15013,2014,atizapan de zaragoza,homicidio,noviembre,3.0
mexico,15014,2011,atlacomulco,extorsion,noviembre,0.0
mexico,15014,2011,atlacomulco,homicidio,noviembre,0.0
mexico,15014,2012,atlacomulco,extorsion,noviembre,0.0
mexico,15014,2012,atlacomulco,homicidio,noviembre,0.0
mexico,15014,2013,atlacomulco,extorsion,noviembre,0.0
mexico,15014,2013,atlacomulco,homicidio,noviembre,1.0
mexico,15014,2014,atlacomulco,extorsion,noviembre,1.0
mexico,15014,2014,atlacomulco,homicidio,noviembre,0.0
mexico,15015,2011,atlautla,extorsion,noviembre,0.0
mexico,15015,2011,atlautla,homicidio,noviembre,0.0
mexico,15015,2012,atlautla,extorsion,noviembre,0.0
mexico,15015,2012,atlautla,homicidio,noviembre,0.0
mexico,15015,2013,atlautla,extorsion,noviembre,0.0
mexico,15015,2013,atlautla,homicidio,noviembre,0.0
mexico,15015,2014,atlautla,extorsion,noviembre,1.0
mexico,15015,2014,atlautla,homicidio,noviembre,0.0
mexico,15016,2011,axapusco,extorsion,noviembre,0.0
mexico,15016,2011,axapusco,homicidio,noviembre,0.0
mexico,15016,2012,axapusco,extorsion,noviembre,0.0
mexico,15016,2012,axapusco,homicidio,noviembre,0.0
mexico,15016,2013,axapusco,extorsion,noviembre,0.0
mexico,15016,2013,axapusco,homicidio,noviembre,0.0
mexico,15016,2014,axapusco,extorsion,noviembre,0.0
mexico,15016,2014,axapusco,homicidio,noviembre,0.0
mexico,15017,2011,ayapango,extorsion,noviembre,0.0
mexico,15017,2011,ayapango,homicidio,noviembre,0.0
mexico,15017,2012,ayapango,extorsion,noviembre,0.0
mexico,15017,2012,ayapango,homicidio,noviembre,0.0
mexico,15017,2013,ayapango,extorsion,noviembre,0.0
mexico,15017,2013,ayapango,homicidio,noviembre,0.0
mexico,15017,2014,ayapango,extorsion,noviembre,0.0
mexico,15017,2014,ayapango,homicidio,noviembre,0.0
mexico,15018,2011,calimaya,extorsion,noviembre,0.0
mexico,15018,2011,calimaya,homicidio,noviembre,0.0
mexico,15018,2012,calimaya,extorsion,noviembre,0.0
mexico,15018,2012,calimaya,homicidio,noviembre,0.0
mexico,15018,2013,calimaya,extorsion,noviembre,0.0
mexico,15018,2013,calimaya,homicidio,noviembre,0.0
mexico,15018,2014,calimaya,extorsion,noviembre,0.0
mexico,15018,2014,calimaya,homicidio,noviembre,0.0
mexico,15019,2011,capulhuac,extorsion,noviembre,0.0
mexico,15019,2011,capulhuac,homicidio,noviembre,0.0
mexico,15019,2012,capulhuac,extorsion,noviembre,0.0
mexico,15019,2012,capulhuac,homicidio,noviembre,0.0
mexico,15019,2013,capulhuac,extorsion,noviembre,0.0
mexico,15019,2013,capulhuac,homicidio,noviembre,0.0
mexico,15019,2014,capulhuac,extorsion,noviembre,0.0
mexico,15019,2014,capulhuac,homicidio,noviembre,0.0
mexico,15020,2011,coacalco de berriozabal,extorsion,noviembre,0.0
mexico,15020,2011,coacalco de berriozabal,homicidio,noviembre,0.0
mexico,15020,2012,coacalco de berriozabal,extorsion,noviembre,3.0
mexico,15020,2012,coacalco de berriozabal,homicidio,noviembre,3.0
mexico,15020,2013,coacalco de berriozabal,extorsion,noviembre,2.0
mexico,15020,2013,coacalco de berriozabal,homicidio,noviembre,5.0
mexico,15020,2014,coacalco de berriozabal,extorsion,noviembre,0.0
mexico,15020,2014,coacalco de berriozabal,homicidio,noviembre,2.0
mexico,15021,2011,coatepec harinas,extorsion,noviembre,0.0
mexico,15021,2011,coatepec harinas,homicidio,noviembre,0.0
mexico,15021,2012,coatepec harinas,extorsion,noviembre,0.0
mexico,15021,2012,coatepec harinas,homicidio,noviembre,1.0
mexico,15021,2013,coatepec harinas,extorsion,noviembre,1.0
mexico,15021,2013,coatepec harinas,homicidio,noviembre,0.0
mexico,15021,2014,coatepec harinas,extorsion,noviembre,0.0
mexico,15021,2014,coatepec harinas,homicidio,noviembre,0.0
mexico,15022,2011,cocotitlan,extorsion,noviembre,0.0
mexico,15022,2011,cocotitlan,homicidio,noviembre,0.0
mexico,15022,2012,cocotitlan,extorsion,noviembre,0.0
mexico,15022,2012,cocotitlan,homicidio,noviembre,0.0
mexico,15022,2013,cocotitlan,extorsion,noviembre,0.0
mexico,15022,2013,cocotitlan,homicidio,noviembre,0.0
mexico,15022,2014,cocotitlan,extorsion,noviembre,0.0
mexico,15022,2014,cocotitlan,homicidio,noviembre,0.0
mexico,15023,2011,coyotepec,extorsion,noviembre,0.0
mexico,15023,2011,coyotepec,homicidio,noviembre,1.0
mexico,15023,2012,coyotepec,extorsion,noviembre,0.0
mexico,15023,2012,coyotepec,homicidio,noviembre,0.0
mexico,15023,2013,coyotepec,extorsion,noviembre,0.0
mexico,15023,2013,coyotepec,homicidio,noviembre,0.0
mexico,15023,2014,coyotepec,extorsion,noviembre,0.0
mexico,15023,2014,coyotepec,homicidio,noviembre,1.0
mexico,15024,2011,cuautitlan,extorsion,noviembre,0.0
mexico,15024,2011,cuautitlan,homicidio,noviembre,0.0
mexico,15024,2012,cuautitlan,extorsion,noviembre,1.0
mexico,15024,2012,cuautitlan,homicidio,noviembre,3.0
mexico,15024,2013,cuautitlan,extorsion,noviembre,2.0
mexico,15024,2013,cuautitlan,homicidio,noviembre,2.0
mexico,15024,2014,cuautitlan,extorsion,noviembre,1.0
mexico,15024,2014,cuautitlan,homicidio,noviembre,2.0
mexico,15025,2011,chalco,extorsion,noviembre,0.0
mexico,15025,2011,chalco,homicidio,noviembre,6.0
mexico,15025,2012,chalco,extorsion,noviembre,2.0
mexico,15025,2012,chalco,homicidio,noviembre,12.0
mexico,15025,2013,chalco,extorsion,noviembre,1.0
mexico,15025,2013,chalco,homicidio,noviembre,1.0
mexico,15025,2014,chalco,extorsion,noviembre,2.0
mexico,15025,2014,chalco,homicidio,noviembre,5.0
mexico,15026,2011,chapa de mota,extorsion,noviembre,0.0
mexico,15026,2011,chapa de mota,homicidio,noviembre,0.0
mexico,15026,2012,chapa de mota,extorsion,noviembre,0.0
mexico,15026,2012,chapa de mota,homicidio,noviembre,0.0
mexico,15026,2013,chapa de mota,extorsion,noviembre,0.0
mexico,15026,2013,chapa de mota,homicidio,noviembre,0.0
mexico,15026,2014,chapa de mota,extorsion,noviembre,0.0
mexico,15026,2014,chapa de mota,homicidio,noviembre,0.0
mexico,15027,2011,chapultepec,extorsion,noviembre,0.0
mexico,15027,2011,chapultepec,homicidio,noviembre,0.0
mexico,15027,2012,chapultepec,extorsion,noviembre,0.0
mexico,15027,2012,chapultepec,homicidio,noviembre,0.0
mexico,15027,2013,chapultepec,extorsion,noviembre,0.0
mexico,15027,2013,chapultepec,homicidio,noviembre,0.0
mexico,15027,2014,chapultepec,extorsion,noviembre,0.0
mexico,15027,2014,chapultepec,homicidio,noviembre,0.0
mexico,15028,2011,chiautla,extorsion,noviembre,0.0
mexico,15028,2011,chiautla,homicidio,noviembre,2.0
mexico,15028,2012,chiautla,extorsion,noviembre,0.0
mexico,15028,2012,chiautla,homicidio,noviembre,0.0
mexico,15028,2013,chiautla,extorsion,noviembre,0.0
mexico,15028,2013,chiautla,homicidio,noviembre,0.0
mexico,15028,2014,chiautla,extorsion,noviembre,0.0
mexico,15028,2014,chiautla,homicidio,noviembre,0.0
mexico,15029,2011,chicoloapan,extorsion,noviembre,0.0
mexico,15029,2011,chicoloapan,homicidio,noviembre,2.0
mexico,15029,2012,chicoloapan,extorsion,noviembre,2.0
mexico,15029,2012,chicoloapan,homicidio,noviembre,3.0
mexico,15029,2013,chicoloapan,extorsion,noviembre,3.0
mexico,15029,2013,chicoloapan,homicidio,noviembre,1.0
mexico,15029,2014,chicoloapan,extorsion,noviembre,0.0
mexico,15029,2014,chicoloapan,homicidio,noviembre,2.0
mexico,15030,2011,chiconcuac,extorsion,noviembre,0.0
mexico,15030,2011,chiconcuac,homicidio,noviembre,0.0
mexico,15030,2012,chiconcuac,extorsion,noviembre,0.0
mexico,15030,2012,chiconcuac,homicidio,noviembre,0.0
mexico,15030,2013,chiconcuac,extorsion,noviembre,0.0
mexico,15030,2013,chiconcuac,homicidio,noviembre,0.0
mexico,15030,2014,chiconcuac,extorsion,noviembre,0.0
mexico,15030,2014,chiconcuac,homicidio,noviembre,0.0
mexico,15031,2011,chimalhuacan,extorsion,noviembre,0.0
mexico,15031,2011,chimalhuacan,homicidio,noviembre,4.0
mexico,15031,2012,chimalhuacan,extorsion,noviembre,3.0
mexico,15031,2012,chimalhuacan,homicidio,noviembre,3.0
mexico,15031,2013,chimalhuacan,extorsion,noviembre,2.0
mexico,15031,2013,chimalhuacan,homicidio,noviembre,10.0
mexico,15031,2014,chimalhuacan,extorsion,noviembre,1.0
mexico,15031,2014,chimalhuacan,homicidio,noviembre,11.0
mexico,15032,2011,donato guerra,extorsion,noviembre,0.0
mexico,15032,2011,donato guerra,homicidio,noviembre,0.0
mexico,15032,2012,donato guerra,extorsion,noviembre,0.0
mexico,15032,2012,donato guerra,homicidio,noviembre,0.0
mexico,15032,2013,donato guerra,extorsion,noviembre,0.0
mexico,15032,2013,donato guerra,homicidio,noviembre,0.0
mexico,15032,2014,donato guerra,extorsion,noviembre,0.0
mexico,15032,2014,donato guerra,homicidio,noviembre,0.0
mexico,15033,2011,ecatepec de morelos,extorsion,noviembre,0.0
mexico,15033,2011,ecatepec de morelos,homicidio,noviembre,30.0
mexico,15033,2012,ecatepec de morelos,extorsion,noviembre,11.0
mexico,15033,2012,ecatepec de morelos,homicidio,noviembre,44.0
mexico,15033,2013,ecatepec de morelos,extorsion,noviembre,12.0
mexico,15033,2013,ecatepec de morelos,homicidio,noviembre,31.0
mexico,15033,2014,ecatepec de morelos,extorsion,noviembre,3.0
mexico,15033,2014,ecatepec de morelos,homicidio,noviembre,32.0
mexico,15034,2011,ecatzingo,extorsion,noviembre,0.0
mexico,15034,2011,ecatzingo,homicidio,noviembre,0.0
mexico,15034,2012,ecatzingo,extorsion,noviembre,0.0
mexico,15034,2012,ecatzingo,homicidio,noviembre,0.0
mexico,15034,2013,ecatzingo,extorsion,noviembre,0.0
mexico,15034,2013,ecatzingo,homicidio,noviembre,0.0
mexico,15034,2014,ecatzingo,extorsion,noviembre,0.0
mexico,15034,2014,ecatzingo,homicidio,noviembre,0.0
mexico,15035,2011,huehuetoca,extorsion,noviembre,0.0
mexico,15035,2011,huehuetoca,homicidio,noviembre,0.0
mexico,15035,2012,huehuetoca,extorsion,noviembre,0.0
mexico,15035,2012,huehuetoca,homicidio,noviembre,1.0
mexico,15035,2013,huehuetoca,extorsion,noviembre,1.0
mexico,15035,2013,huehuetoca,homicidio,noviembre,7.0
mexico,15035,2014,huehuetoca,extorsion,noviembre,1.0
mexico,15035,2014,huehuetoca,homicidio,noviembre,1.0
mexico,15036,2011,hueypoxtla,extorsion,noviembre,0.0
mexico,15036,2011,hueypoxtla,homicidio,noviembre,0.0
mexico,15036,2012,hueypoxtla,extorsion,noviembre,0.0
mexico,15036,2012,hueypoxtla,homicidio,noviembre,0.0
mexico,15036,2013,hueypoxtla,extorsion,noviembre,0.0
mexico,15036,2013,hueypoxtla,homicidio,noviembre,0.0
mexico,15036,2014,hueypoxtla,extorsion,noviembre,0.0
mexico,15036,2014,hueypoxtla,homicidio,noviembre,0.0
mexico,15037,2011,huixquilucan,extorsion,noviembre,0.0
mexico,15037,2011,huixquilucan,homicidio,noviembre,1.0
mexico,15037,2012,huixquilucan,extorsion,noviembre,2.0
mexico,15037,2012,huixquilucan,homicidio,noviembre,1.0
mexico,15037,2013,huixquilucan,extorsion,noviembre,0.0
mexico,15037,2013,huixquilucan,homicidio,noviembre,1.0
mexico,15037,2014,huixquilucan,extorsion,noviembre,0.0
mexico,15037,2014,huixquilucan,homicidio,noviembre,1.0
mexico,15038,2011,isidro fabela,extorsion,noviembre,0.0
mexico,15038,2011,isidro fabela,homicidio,noviembre,0.0
mexico,15038,2012,isidro fabela,extorsion,noviembre,0.0
mexico,15038,2012,isidro fabela,homicidio,noviembre,0.0
mexico,15038,2013,isidro fabela,extorsion,noviembre,0.0
mexico,15038,2013,isidro fabela,homicidio,noviembre,0.0
mexico,15038,2014,isidro fabela,extorsion,noviembre,0.0
mexico,15038,2014,isidro fabela,homicidio,noviembre,0.0
mexico,15039,2011,ixtapaluca,extorsion,noviembre,0.0
mexico,15039,2011,ixtapaluca,homicidio,noviembre,5.0
mexico,15039,2012,ixtapaluca,extorsion,noviembre,2.0
mexico,15039,2012,ixtapaluca,homicidio,noviembre,5.0
mexico,15039,2013,ixtapaluca,extorsion,noviembre,0.0
mexico,15039,2013,ixtapaluca,homicidio,noviembre,1.0
mexico,15039,2014,ixtapaluca,extorsion,noviembre,3.0
mexico,15039,2014,ixtapaluca,homicidio,noviembre,4.0
mexico,15040,2011,ixtapan de la sal,extorsion,noviembre,0.0
mexico,15040,2011,ixtapan de la sal,homicidio,noviembre,3.0
mexico,15040,2012,ixtapan de la sal,extorsion,noviembre,1.0
mexico,15040,2012,ixtapan de la sal,homicidio,noviembre,0.0
mexico,15040,2013,ixtapan de la sal,extorsion,noviembre,0.0
mexico,15040,2013,ixtapan de la sal,homicidio,noviembre,0.0
mexico,15040,2014,ixtapan de la sal,extorsion,noviembre,0.0
mexico,15040,2014,ixtapan de la sal,homicidio,noviembre,0.0
mexico,15041,2011,ixtapan del oro,extorsion,noviembre,0.0
mexico,15041,2011,ixtapan del oro,homicidio,noviembre,0.0
mexico,15041,2012,ixtapan del oro,extorsion,noviembre,0.0
mexico,15041,2012,ixtapan del oro,homicidio,noviembre,0.0
mexico,15041,2013,ixtapan del oro,extorsion,noviembre,1.0
mexico,15041,2013,ixtapan del oro,homicidio,noviembre,0.0
mexico,15041,2014,ixtapan del oro,extorsion,noviembre,0.0
mexico,15041,2014,ixtapan del oro,homicidio,noviembre,0.0
mexico,15042,2011,ixtlahuaca,extorsion,noviembre,0.0
mexico,15042,2011,ixtlahuaca,homicidio,noviembre,0.0
mexico,15042,2012,ixtlahuaca,extorsion,noviembre,0.0
mexico,15042,2012,ixtlahuaca,homicidio,noviembre,0.0
mexico,15042,2013,ixtlahuaca,extorsion,noviembre,0.0
mexico,15042,2013,ixtlahuaca,homicidio,noviembre,2.0
mexico,15042,2014,ixtlahuaca,extorsion,noviembre,0.0
mexico,15042,2014,ixtlahuaca,homicidio,noviembre,0.0
mexico,15043,2011,xalatlaco,extorsion,noviembre,0.0
mexico,15043,2011,xalatlaco,homicidio,noviembre,0.0
mexico,15043,2012,xalatlaco,extorsion,noviembre,0.0
mexico,15043,2012,xalatlaco,homicidio,noviembre,0.0
mexico,15043,2013,xalatlaco,extorsion,noviembre,0.0
mexico,15043,2013,xalatlaco,homicidio,noviembre,0.0
mexico,15043,2014,xalatlaco,extorsion,noviembre,1.0
mexico,15043,2014,xalatlaco,homicidio,noviembre,0.0
mexico,15044,2011,jaltenco,extorsion,noviembre,0.0
mexico,15044,2011,jaltenco,homicidio,noviembre,0.0
mexico,15044,2012,jaltenco,extorsion,noviembre,0.0
mexico,15044,2012,jaltenco,homicidio,noviembre,0.0
mexico,15044,2013,jaltenco,extorsion,noviembre,0.0
mexico,15044,2013,jaltenco,homicidio,noviembre,0.0
mexico,15044,2014,jaltenco,extorsion,noviembre,0.0
mexico,15044,2014,jaltenco,homicidio,noviembre,0.0
mexico,15045,2011,jilotepec,extorsion,noviembre,0.0
mexico,15045,2011,jilotepec,homicidio,noviembre,0.0
mexico,15045,2012,jilotepec,extorsion,noviembre,0.0
mexico,15045,2012,jilotepec,homicidio,noviembre,0.0
mexico,15045,2013,jilotepec,extorsion,noviembre,0.0
mexico,15045,2013,jilotepec,homicidio,noviembre,4.0
mexico,15045,2014,jilotepec,extorsion,noviembre,0.0
mexico,15045,2014,jilotepec,homicidio,noviembre,0.0
mexico,15046,2011,jilotzingo,extorsion,noviembre,0.0
mexico,15046,2011,jilotzingo,homicidio,noviembre,0.0
mexico,15046,2012,jilotzingo,extorsion,noviembre,0.0
mexico,15046,2012,jilotzingo,homicidio,noviembre,0.0
mexico,15046,2013,jilotzingo,extorsion,noviembre,0.0
mexico,15046,2013,jilotzingo,homicidio,noviembre,1.0
mexico,15046,2014,jilotzingo,extorsion,noviembre,0.0
mexico,15046,2014,jilotzingo,homicidio,noviembre,0.0
mexico,15047,2011,jiquipilco,extorsion,noviembre,0.0
mexico,15047,2011,jiquipilco,homicidio,noviembre,0.0
mexico,15047,2012,jiquipilco,extorsion,noviembre,0.0
mexico,15047,2012,jiquipilco,homicidio,noviembre,0.0
mexico,15047,2013,jiquipilco,extorsion,noviembre,0.0
mexico,15047,2013,jiquipilco,homicidio,noviembre,0.0
mexico,15047,2014,jiquipilco,extorsion,noviembre,0.0
mexico,15047,2014,jiquipilco,homicidio,noviembre,0.0
mexico,15048,2011,jocotitlan,extorsion,noviembre,0.0
mexico,15048,2011,jocotitlan,homicidio,noviembre,0.0
mexico,15048,2012,jocotitlan,extorsion,noviembre,0.0
mexico,15048,2012,jocotitlan,homicidio,noviembre,0.0
mexico,15048,2013,jocotitlan,extorsion,noviembre,0.0
mexico,15048,2013,jocotitlan,homicidio,noviembre,0.0
mexico,15048,2014,jocotitlan,extorsion,noviembre,0.0
mexico,15048,2014,jocotitlan,homicidio,noviembre,0.0
mexico,15049,2011,joquicingo,extorsion,noviembre,0.0
mexico,15049,2011,joquicingo,homicidio,noviembre,0.0
mexico,15049,2012,joquicingo,extorsion,noviembre,0.0
mexico,15049,2012,joquicingo,homicidio,noviembre,0.0
mexico,15049,2013,joquicingo,extorsion,noviembre,0.0
mexico,15049,2013,joquicingo,homicidio,noviembre,0.0
mexico,15049,2014,joquicingo,extorsion,noviembre,0.0
mexico,15049,2014,joquicingo,homicidio,noviembre,0.0
mexico,15050,2011,juchitepec,extorsion,noviembre,0.0
mexico,15050,2011,juchitepec,homicidio,noviembre,0.0
mexico,15050,2012,juchitepec,extorsion,noviembre,0.0
mexico,15050,2012,juchitepec,homicidio,noviembre,0.0
mexico,15050,2013,juchitepec,extorsion,noviembre,0.0
mexico,15050,2013,juchitepec,homicidio,noviembre,0.0
mexico,15050,2014,juchitepec,extorsion,noviembre,0.0
mexico,15050,2014,juchitepec,homicidio,noviembre,0.0
mexico,15051,2011,lerma,extorsion,noviembre,0.0
mexico,15051,2011,lerma,homicidio,noviembre,1.0
mexico,15051,2012,lerma,extorsion,noviembre,0.0
mexico,15051,2012,lerma,homicidio,noviembre,1.0
mexico,15051,2013,lerma,extorsion,noviembre,3.0
mexico,15051,2013,lerma,homicidio,noviembre,1.0
mexico,15051,2014,lerma,extorsion,noviembre,11.0
mexico,15051,2014,lerma,homicidio,noviembre,0.0
mexico,15052,2011,malinalco,extorsion,noviembre,0.0
mexico,15052,2011,malinalco,homicidio,noviembre,0.0
mexico,15052,2012,malinalco,extorsion,noviembre,0.0
mexico,15052,2012,malinalco,homicidio,noviembre,1.0
mexico,15052,2013,malinalco,extorsion,noviembre,0.0
mexico,15052,2013,malinalco,homicidio,noviembre,0.0
mexico,15052,2014,malinalco,extorsion,noviembre,0.0
mexico,15052,2014,malinalco,homicidio,noviembre,1.0
mexico,15053,2011,melchor ocampo,extorsion,noviembre,0.0
mexico,15053,2011,melchor ocampo,homicidio,noviembre,2.0
mexico,15053,2012,melchor ocampo,extorsion,noviembre,0.0
mexico,15053,2012,melchor ocampo,homicidio,noviembre,2.0
mexico,15053,2013,melchor ocampo,extorsion,noviembre,0.0
mexico,15053,2013,melchor ocampo,homicidio,noviembre,1.0
mexico,15053,2014,melchor ocampo,extorsion,noviembre,0.0
mexico,15053,2014,melchor ocampo,homicidio,noviembre,0.0
mexico,15054,2011,metepec,extorsion,noviembre,0.0
mexico,15054,2011,metepec,homicidio,noviembre,1.0
mexico,15054,2012,metepec,extorsion,noviembre,2.0
mexico,15054,2012,metepec,homicidio,noviembre,0.0
mexico,15054,2013,metepec,extorsion,noviembre,1.0
mexico,15054,2013,metepec,homicidio,noviembre,1.0
mexico,15054,2014,metepec,extorsion,noviembre,0.0
mexico,15054,2014,metepec,homicidio,noviembre,1.0
mexico,15055,2011,mexicaltzingo,extorsion,noviembre,0.0
mexico,15055,2011,mexicaltzingo,homicidio,noviembre,0.0
mexico,15055,2012,mexicaltzingo,extorsion,noviembre,0.0
mexico,15055,2012,mexicaltzingo,homicidio,noviembre,0.0
mexico,15055,2013,mexicaltzingo,extorsion,noviembre,0.0
mexico,15055,2013,mexicaltzingo,homicidio,noviembre,1.0
mexico,15055,2014,mexicaltzingo,extorsion,noviembre,0.0
mexico,15055,2014,mexicaltzingo,homicidio,noviembre,0.0
mexico,15056,2011,morelos,extorsion,noviembre,0.0
mexico,15056,2011,morelos,homicidio,noviembre,0.0
mexico,15056,2012,morelos,extorsion,noviembre,0.0
mexico,15056,2012,morelos,homicidio,noviembre,0.0
mexico,15056,2013,morelos,extorsion,noviembre,0.0
mexico,15056,2013,morelos,homicidio,noviembre,0.0
mexico,15056,2014,morelos,extorsion,noviembre,0.0
mexico,15056,2014,morelos,homicidio,noviembre,0.0
mexico,15057,2011,naucalpan de juarez,extorsion,noviembre,0.0
mexico,15057,2011,naucalpan de juarez,homicidio,noviembre,15.0
mexico,15057,2012,naucalpan de juarez,extorsion,noviembre,6.0
mexico,15057,2012,naucalpan de juarez,homicidio,noviembre,25.0
mexico,15057,2013,naucalpan de juarez,extorsion,noviembre,17.0
mexico,15057,2013,naucalpan de juarez,homicidio,noviembre,11.0
mexico,15057,2014,naucalpan de juarez,extorsion,noviembre,5.0
mexico,15057,2014,naucalpan de juarez,homicidio,noviembre,7.0
mexico,15058,2011,nezahualcoyotl,extorsion,noviembre,0.0
mexico,15058,2011,nezahualcoyotl,homicidio,noviembre,16.0
mexico,15058,2012,nezahualcoyotl,extorsion,noviembre,4.0
mexico,15058,2012,nezahualcoyotl,homicidio,noviembre,5.0
mexico,15058,2013,nezahualcoyotl,extorsion,noviembre,11.0
mexico,15058,2013,nezahualcoyotl,homicidio,noviembre,14.0
mexico,15058,2014,nezahualcoyotl,extorsion,noviembre,7.0
mexico,15058,2014,nezahualcoyotl,homicidio,noviembre,6.0
mexico,15059,2011,nextlalpan,extorsion,noviembre,0.0
mexico,15059,2011,nextlalpan,homicidio,noviembre,0.0
mexico,15059,2012,nextlalpan,extorsion,noviembre,0.0
mexico,15059,2012,nextlalpan,homicidio,noviembre,0.0
mexico,15059,2013,nextlalpan,extorsion,noviembre,0.0
mexico,15059,2013,nextlalpan,homicidio,noviembre,3.0
mexico,15059,2014,nextlalpan,extorsion,noviembre,0.0
mexico,15059,2014,nextlalpan,homicidio,noviembre,0.0
mexico,15060,2011,nicolas romero,extorsion,noviembre,0.0
mexico,15060,2011,nicolas romero,homicidio,noviembre,3.0
mexico,15060,2012,nicolas romero,extorsion,noviembre,1.0
mexico,15060,2012,nicolas romero,homicidio,noviembre,5.0
mexico,15060,2013,nicolas romero,extorsion,noviembre,2.0
mexico,15060,2013,nicolas romero,homicidio,noviembre,3.0
mexico,15060,2014,nicolas romero,extorsion,noviembre,0.0
mexico,15060,2014,nicolas romero,homicidio,noviembre,2.0
mexico,15061,2011,nopaltepec,extorsion,noviembre,0.0
mexico,15061,2011,nopaltepec,homicidio,noviembre,0.0
mexico,15061,2012,nopaltepec,extorsion,noviembre,1.0
mexico,15061,2012,nopaltepec,homicidio,noviembre,0.0
mexico,15061,2013,nopaltepec,extorsion,noviembre,0.0
mexico,15061,2013,nopaltepec,homicidio,noviembre,0.0
mexico,15061,2014,nopaltepec,extorsion,noviembre,0.0
mexico,15061,2014,nopaltepec,homicidio,noviembre,0.0
mexico,15062,2011,ocoyoacac,extorsion,noviembre,0.0
mexico,15062,2011,ocoyoacac,homicidio,noviembre,0.0
mexico,15062,2012,ocoyoacac,extorsion,noviembre,0.0
mexico,15062,2012,ocoyoacac,homicidio,noviembre,0.0
mexico,15062,2013,ocoyoacac,extorsion,noviembre,0.0
mexico,15062,2013,ocoyoacac,homicidio,noviembre,1.0
mexico,15062,2014,ocoyoacac,extorsion,noviembre,0.0
mexico,15062,2014,ocoyoacac,homicidio,noviembre,0.0
mexico,15063,2011,ocuilan,extorsion,noviembre,0.0
mexico,15063,2011,ocuilan,homicidio,noviembre,0.0
mexico,15063,2012,ocuilan,extorsion,noviembre,0.0
mexico,15063,2012,ocuilan,homicidio,noviembre,0.0
mexico,15063,2013,ocuilan,extorsion,noviembre,0.0
mexico,15063,2013,ocuilan,homicidio,noviembre,0.0
mexico,15063,2014,ocuilan,extorsion,noviembre,0.0
mexico,15063,2014,ocuilan,homicidio,noviembre,2.0
mexico,15064,2011,el oro,extorsion,noviembre,0.0
mexico,15064,2011,el oro,homicidio,noviembre,0.0
mexico,15064,2012,el oro,extorsion,noviembre,0.0
mexico,15064,2012,el oro,homicidio,noviembre,0.0
mexico,15064,2013,el oro,extorsion,noviembre,0.0
mexico,15064,2013,el oro,homicidio,noviembre,0.0
mexico,15064,2014,el oro,extorsion,noviembre,0.0
mexico,15064,2014,el oro,homicidio,noviembre,0.0
mexico,15065,2011,otumba,extorsion,noviembre,0.0
mexico,15065,2011,otumba,homicidio,noviembre,0.0
mexico,15065,2012,otumba,extorsion,noviembre,0.0
mexico,15065,2012,otumba,homicidio,noviembre,1.0
mexico,15065,2013,otumba,extorsion,noviembre,0.0
mexico,15065,2013,otumba,homicidio,noviembre,0.0
mexico,15065,2014,otumba,extorsion,noviembre,0.0
mexico,15065,2014,otumba,homicidio,noviembre,0.0
mexico,15066,2011,otzoloapan,extorsion,noviembre,0.0
mexico,15066,2011,otzoloapan,homicidio,noviembre,0.0
mexico,15066,2012,otzoloapan,extorsion,noviembre,0.0
mexico,15066,2012,otzoloapan,homicidio,noviembre,1.0
mexico,15066,2013,otzoloapan,extorsion,noviembre,0.0
mexico,15066,2013,otzoloapan,homicidio,noviembre,0.0
