entidad,inegi,año,municipio,tipo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
mexico,15094,2013,tepetlixpa,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15094,2014,tepetlixpa,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
mexico,15094,2014,tepetlixpa,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15095,2011,tepotzotlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15095,2011,tepotzotlan,homicidio,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
mexico,15095,2012,tepotzotlan,extorsion,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15095,2012,tepotzotlan,homicidio,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0
mexico,15095,2013,tepotzotlan,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0
mexico,15095,2013,tepotzotlan,homicidio,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
mexico,15095,2014,tepotzotlan,extorsion,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0
mexico,15095,2014,tepotzotlan,homicidio,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0
mexico,15096,2011,tequixquiac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15096,2011,tequixquiac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15096,2012,tequixquiac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15096,2012,tequixquiac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15096,2013,tequixquiac,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15096,2013,tequixquiac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15096,2014,tequixquiac,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15096,2014,tequixquiac,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
mexico,15097,2011,texcaltitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15097,2011,texcaltitlan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15097,2012,texcaltitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15097,2012,texcaltitlan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15097,2013,texcaltitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15097,2013,texcaltitlan,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15097,2014,texcaltitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15097,2014,texcaltitlan,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2011,texcalyacac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2011,texcalyacac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2012,texcalyacac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2012,texcalyacac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2013,texcalyacac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2013,texcalyacac,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2014,texcalyacac,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15098,2014,texcalyacac,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
mexico,15099,2011,texcoco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15099,2011,texcoco,homicidio,1.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,5.0,1.0,1.0
mexico,15099,2012,texcoco,extorsion,2.0,3.0,5.0,1.0,1.0,2.0,6.0,4.0,4.0,3.0,3.0,1.0
mexico,15099,2012,texcoco,homicidio,3.0,0.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0
mexico,15099,2013,texcoco,extorsion,4.0,7.0,5.0,7.0,6.0,5.0,9.0,5.0,3.0,1.0,2.0,0.0
mexico,15099,2013,texcoco,homicidio,3.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0
mexico,15099,2014,texcoco,extorsion,0.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,7.0,2.0,1.0,0.0
mexico,15099,2014,texcoco,homicidio,3.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0
mexico,15100,2011,tezoyuca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15100,2011,tezoyuca,homicidio,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15100,2012,tezoyuca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
mexico,15100,2012,tezoyuca,homicidio,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
mexico,15100,2013,tezoyuca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
mexico,15100,2013,tezoyuca,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mexico,15100,2014,tezoyuca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15100,2014,tezoyuca,homicidio,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
mexico,15101,2011,tianguistenco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15101,2011,tianguistenco,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15101,2012,tianguistenco,extorsion,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15101,2012,tianguistenco,homicidio,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
mexico,15101,2013,tianguistenco,extorsion,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
mexico,15101,2013,tianguistenco,homicidio,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
mexico,15101,2014,tianguistenco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15101,2014,tianguistenco,homicidio,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
mexico,15102,2011,timilpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15102,2011,timilpan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15102,2012,timilpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15102,2012,timilpan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15102,2013,timilpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15102,2013,timilpan,homicidio,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15102,2014,timilpan,extorsion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15102,2014,timilpan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15103,2011,tlalmanalco,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15103,2011,tlalmanalco,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0
mexico,15103,2012,tlalmanalco,extorsion,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
mexico,15103,2012,tlalmanalco,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
mexico,15103,2013,tlalmanalco,extorsion,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mexico,15103,2013,tlalmanalco,homicidio,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
mexico,15103,2014,tlalmanalco,extorsion,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0
mexico,15103,2014,tlalmanalco,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15104,2011,tlalnepantla de baz,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15104,2011,tlalnepantla de baz,homicidio,3.0,5.0,8.0,4.0,4.0,6.0,2.0,7.0,10.0,3.0,5.0,12.0
mexico,15104,2012,tlalnepantla de baz,extorsion,7.0,6.0,9.0,2.0,12.0,6.0,6.0,5.0,1.0,3.0,10.0,7.0
mexico,15104,2012,tlalnepantla de baz,homicidio,8.0,7.0,6.0,9.0,7.0,7.0,5.0,6.0,7.0,5.0,7.0,9.0
mexico,15104,2013,tlalnepantla de baz,extorsion,5.0,14.0,9.0,13.0,7.0,14.0,16.0,7.0,14.0,20.0,13.0,11.0
mexico,15104,2013,tlalnepantla de baz,homicidio,8.0,4.0,5.0,7.0,11.0,14.0,12.0,5.0,15.0,12.0,15.0,10.0
mexico,15104,2014,tlalnepantla de baz,extorsion,12.0,6.0,8.0,7.0,3.0,6.0,4.0,5.0,7.0,7.0,1.0,6.0
mexico,15104,2014,tlalnepantla de baz,homicidio,13.0,14.0,18.0,10.0,10.0,4.0,9.0,11.0,5.0,13.0,7.0,16.0
mexico,15105,2011,tlatlaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15105,2011,tlatlaya,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15105,2012,tlatlaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15105,2012,tlatlaya,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15105,2013,tlatlaya,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15105,2013,tlatlaya,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15105,2014,tlatlaya,extorsion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15105,2014,tlatlaya,homicidio,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15106,2011,toluca,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15106,2011,toluca,homicidio,8.0,10.0,4.0,6.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0
mexico,15106,2012,toluca,extorsion,6.0,2.0,2.0,6.0,9.0,8.0,8.0,13.0,6.0,10.0,7.0,2.0
mexico,15106,2012,toluca,homicidio,7.0,3.0,5.0,9.0,7.0,14.0,14.0,15.0,4.0,2.0,7.0,15.0
mexico,15106,2013,toluca,extorsion,6.0,4.0,16.0,9.0,11.0,9.0,9.0,18.0,23.0,14.0,13.0,8.0
mexico,15106,2013,toluca,homicidio,15.0,7.0,7.0,10.0,16.0,2.0,7.0,12.0,6.0,5.0,7.0,6.0
mexico,15106,2014,toluca,extorsion,8.0,10.0,5.0,13.0,8.0,9.0,8.0,7.0,6.0,7.0,3.0,5.0
mexico,15106,2014,toluca,homicidio,4.0,2.0,2.0,6.0,5.0,2.0,6.0,7.0,4.0,0.0,3.0,6.0
mexico,15107,2011,tonatico,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15107,2011,tonatico,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15107,2012,tonatico,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15107,2012,tonatico,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15107,2013,tonatico,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15107,2013,tonatico,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15107,2014,tonatico,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15107,2014,tonatico,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15108,2011,tultepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15108,2011,tultepec,homicidio,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
mexico,15108,2012,tultepec,extorsion,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
mexico,15108,2012,tultepec,homicidio,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
mexico,15108,2013,tultepec,extorsion,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0
mexico,15108,2013,tultepec,homicidio,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0
mexico,15108,2014,tultepec,extorsion,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mexico,15108,2014,tultepec,homicidio,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0
mexico,15109,2011,tultitlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15109,2011,tultitlan,homicidio,8.0,5.0,4.0,0.0,3.0,4.0,3.0,6.0,2.0,11.0,7.0,1.0
mexico,15109,2012,tultitlan,extorsion,1.0,2.0,2.0,4.0,2.0,3.0,2.0,6.0,4.0,3.0,1.0,1.0
mexico,15109,2012,tultitlan,homicidio,6.0,7.0,5.0,5.0,6.0,8.0,6.0,3.0,3.0,13.0,7.0,4.0
mexico,15109,2013,tultitlan,extorsion,4.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,0.0,5.0,4.0,2.0
mexico,15109,2013,tultitlan,homicidio,7.0,3.0,3.0,9.0,8.0,7.0,4.0,6.0,5.0,10.0,5.0,8.0
mexico,15109,2014,tultitlan,extorsion,6.0,5.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0
mexico,15109,2014,tultitlan,homicidio,7.0,9.0,8.0,10.0,8.0,6.0,3.0,4.0,8.0,8.0,5.0,14.0
mexico,15110,2011,valle de bravo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15110,2011,valle de bravo,homicidio,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15110,2012,valle de bravo,extorsion,4.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0
mexico,15110,2012,valle de bravo,homicidio,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
mexico,15110,2013,valle de bravo,extorsion,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
mexico,15110,2013,valle de bravo,homicidio,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0
mexico,15110,2014,valle de bravo,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
mexico,15110,2014,valle de bravo,homicidio,8.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15111,2011,villa de allende,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2011,villa de allende,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2012,villa de allende,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2012,villa de allende,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
mexico,15111,2013,villa de allende,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mexico,15111,2013,villa de allende,homicidio,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2014,villa de allende,extorsion,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15111,2014,villa de allende,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15112,2011,villa del carbon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2011,villa del carbon,homicidio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15112,2012,villa del carbon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2012,villa del carbon,homicidio,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15112,2013,villa del carbon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15112,2013,villa del carbon,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mexico,15112,2014,villa del carbon,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mexico,15112,2014,villa del carbon,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2011,villa guerrero,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2011,villa guerrero,homicidio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2012,villa guerrero,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2012,villa guerrero,homicidio,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
mexico,15113,2013,villa guerrero,extorsion,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2013,villa guerrero,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
mexico,15113,2014,villa guerrero,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15113,2014,villa guerrero,homicidio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mexico,15114,2011,villa victoria,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15114,2011,villa victoria,homicidio,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15114,2012,villa victoria,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15114,2012,villa victoria,homicidio,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0
mexico,15114,2013,villa victoria,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15114,2013,villa victoria,homicidio,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
mexico,15114,2014,villa victoria,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15114,2014,villa victoria,homicidio,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
mexico,15115,2011,xonacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15115,2011,xonacatlan,homicidio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15115,2012,xonacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15115,2012,xonacatlan,homicidio,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15115,2013,xonacatlan,extorsion,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15115,2013,xonacatlan,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
mexico,15115,2014,xonacatlan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15115,2014,xonacatlan,homicidio,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
mexico,15116,2011,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2011,zacazonapan,homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mexico,15116,2012,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2012,zacazonapan,homicidio,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2013,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2013,zacazonapan,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2014,zacazonapan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15116,2014,zacazonapan,homicidio,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2011,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2011,zacualpan,homicidio,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
mexico,15117,2012,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2012,zacualpan,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
mexico,15117,2013,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mexico,15117,2013,zacualpan,homicidio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
mexico,15117,2014,zacualpan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15117,2014,zacualpan,homicidio,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
mexico,15118,2011,zinacantepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15118,2011,zinacantepec,homicidio,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
mexico,15118,2012,zinacantepec,extorsion,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
mexico,15118,2012,zinacantepec,homicidio,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0
mexico,15118,2013,zinacantepec,extorsion,0.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
mexico,15118,2013,zinacantepec,homicidio,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0
mexico,15118,2014,zinacantepec,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
mexico,15118,2014,zinacantepec,homicidio,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0
mexico,15119,2011,zumpahuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2011,zumpahuacan,homicidio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
mexico,15119,2012,zumpahuacan,extorsion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mexico,15119,2012,zumpahuacan,homicidio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
