entidad,inegi,año,municipio,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
morelos,17030,2019,yecapixtla,0.0,2.0,4.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0
morelos,17031,2011,zacatepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
morelos,17031,2012,zacatepec,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,6.0,1.0
morelos,17031,2013,zacatepec,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0
morelos,17031,2014,zacatepec,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
morelos,17031,2015,zacatepec,0.0,2.0,4.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,4.0
morelos,17031,2016,zacatepec,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0
morelos,17031,2017,zacatepec,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0
morelos,17031,2018,zacatepec,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0
morelos,17031,2019,zacatepec,1.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0
morelos,17032,2011,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2012,zacualpan,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2013,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2014,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2015,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2016,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2017,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2018,zacualpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17032,2019,zacualpan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
morelos,17033,2011,temoac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
morelos,17033,2012,temoac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17033,2013,temoac,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
morelos,17033,2014,temoac,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
morelos,17033,2015,temoac,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
morelos,17033,2016,temoac,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
morelos,17033,2017,temoac,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
morelos,17033,2018,temoac,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
morelos,17033,2019,temoac,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
nayarit,18001,2011,acaponeta,1.0,1.0,4.0,6.0,6.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0
nayarit,18001,2012,acaponeta,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0
nayarit,18001,2013,acaponeta,4.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0
nayarit,18001,2014,acaponeta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
nayarit,18001,2015,acaponeta,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nayarit,18001,2016,acaponeta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18001,2017,acaponeta,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
nayarit,18001,2018,acaponeta,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0
nayarit,18001,2019,acaponeta,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
nayarit,18002,2011,ahuacatlan,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
nayarit,18002,2012,ahuacatlan,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18002,2013,ahuacatlan,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18002,2014,ahuacatlan,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18002,2015,ahuacatlan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18002,2016,ahuacatlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nayarit,18002,2017,ahuacatlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18002,2018,ahuacatlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18002,2019,ahuacatlan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2011,amatlan de canas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nayarit,18003,2012,amatlan de canas,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2013,amatlan de canas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nayarit,18003,2014,amatlan de canas,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2015,amatlan de canas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2016,amatlan de canas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2017,amatlan de canas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2018,amatlan de canas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18003,2019,amatlan de canas,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18004,2011,compostela,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,3.0,0.0
nayarit,18004,2012,compostela,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0
nayarit,18004,2013,compostela,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18004,2014,compostela,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18004,2015,compostela,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
nayarit,18004,2016,compostela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18004,2017,compostela,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
nayarit,18004,2018,compostela,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
nayarit,18004,2019,compostela,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0
nayarit,18005,2011,huajicori,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
nayarit,18005,2012,huajicori,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
nayarit,18005,2013,huajicori,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
nayarit,18005,2014,huajicori,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
nayarit,18005,2015,huajicori,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0
nayarit,18005,2016,huajicori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18005,2017,huajicori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
nayarit,18005,2018,huajicori,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
nayarit,18005,2019,huajicori,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
nayarit,18006,2011,ixtlan del rio,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
nayarit,18006,2012,ixtlan del rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nayarit,18006,2013,ixtlan del rio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
nayarit,18006,2014,ixtlan del rio,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nayarit,18006,2015,ixtlan del rio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18006,2016,ixtlan del rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18006,2017,ixtlan del rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18006,2018,ixtlan del rio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nayarit,18006,2019,ixtlan del rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18007,2011,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18007,2012,jala,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
nayarit,18007,2013,jala,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18007,2014,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18007,2015,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
nayarit,18007,2016,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18007,2017,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18007,2018,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18007,2019,jala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
nayarit,18008,2011,xalisco,3.0,0.0,5.0,4.0,1.0,0.0,5.0,2.0,1.0,6.0,0.0,3.0
nayarit,18008,2012,xalisco,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
nayarit,18008,2013,xalisco,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
nayarit,18008,2014,xalisco,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nayarit,18008,2015,xalisco,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
nayarit,18008,2016,xalisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18008,2017,xalisco,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,6.0,1.0
nayarit,18008,2018,xalisco,5.0,5.0,2.0,3.0,2.0,5.0,6.0,1.0,2.0,5.0,2.0,1.0
nayarit,18008,2019,xalisco,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0
nayarit,18009,2011,del nayar,2.0,2.0,2.0,3.0,2.0,4.0,6.0,1.0,0.0,3.0,1.0,3.0
nayarit,18009,2012,del nayar,1.0,0.0,0.0,3.0,6.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
nayarit,18009,2013,del nayar,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0
nayarit,18009,2014,del nayar,0.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0
nayarit,18009,2015,del nayar,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
nayarit,18009,2016,del nayar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
nayarit,18009,2017,del nayar,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
nayarit,18009,2018,del nayar,2.0,2.0,4.0,2.0,2.0,8.0,1.0,3.0,3.0,2.0,2.0,0.0
nayarit,18009,2019,del nayar,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0
nayarit,18010,2011,rosamorada,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0
nayarit,18010,2012,rosamorada,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
nayarit,18010,2013,rosamorada,0.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0
nayarit,18010,2014,rosamorada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18010,2015,rosamorada,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
nayarit,18010,2016,rosamorada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18010,2017,rosamorada,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18010,2018,rosamorada,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
nayarit,18010,2019,rosamorada,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18011,2011,ruiz,3.0,3.0,1.0,2.0,6.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0
nayarit,18011,2012,ruiz,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0
nayarit,18011,2013,ruiz,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0
nayarit,18011,2014,ruiz,3.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0
nayarit,18011,2015,ruiz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nayarit,18011,2016,ruiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18011,2017,ruiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18011,2018,ruiz,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
nayarit,18011,2019,ruiz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18012,2011,san blas,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0
nayarit,18012,2012,san blas,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nayarit,18012,2013,san blas,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18012,2014,san blas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18012,2015,san blas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18012,2016,san blas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18012,2017,san blas,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0
nayarit,18012,2018,san blas,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0
nayarit,18012,2019,san blas,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
nayarit,18013,2011,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18013,2012,san pedro lagunillas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18013,2013,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nayarit,18013,2014,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18013,2015,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18013,2016,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18013,2017,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
nayarit,18013,2018,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18013,2019,san pedro lagunillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
nayarit,18014,2011,santa maria del oro,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
nayarit,18014,2012,santa maria del oro,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
nayarit,18014,2013,santa maria del oro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18014,2014,santa maria del oro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18014,2015,santa maria del oro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18014,2016,santa maria del oro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18014,2017,santa maria del oro,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
nayarit,18014,2018,santa maria del oro,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nayarit,18014,2019,santa maria del oro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18015,2011,santiago ixcuintla,0.0,4.0,0.0,1.0,4.0,0.0,2.0,1.0,4.0,2.0,0.0,2.0
nayarit,18015,2012,santiago ixcuintla,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0
nayarit,18015,2013,santiago ixcuintla,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
nayarit,18015,2014,santiago ixcuintla,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
nayarit,18015,2015,santiago ixcuintla,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
nayarit,18015,2016,santiago ixcuintla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18015,2017,santiago ixcuintla,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
nayarit,18015,2018,santiago ixcuintla,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18015,2019,santiago ixcuintla,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
nayarit,18016,2011,tecuala,3.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
nayarit,18016,2012,tecuala,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
nayarit,18016,2013,tecuala,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
nayarit,18016,2014,tecuala,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
nayarit,18016,2015,tecuala,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
nayarit,18016,2016,tecuala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18016,2017,tecuala,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
nayarit,18016,2018,tecuala,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
nayarit,18016,2019,tecuala,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
nayarit,18017,2011,tepic,22.0,16.0,31.0,15.0,15.0,21.0,10.0,19.0,16.0,14.0,15.0,14.0
nayarit,18017,2012,tepic,16.0,10.0,9.0,5.0,1.0,2.0,7.0,3.0,6.0,6.0,1.0,3.0
nayarit,18017,2013,tepic,1.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,4.0,2.0,1.0,2.0
nayarit,18017,2014,tepic,5.0,2.0,4.0,1.0,3.0,5.0,2.0,5.0,4.0,1.0,1.0,0.0
nayarit,18017,2015,tepic,1.0,2.0,3.0,3.0,2.0,4.0,3.0,7.0,3.0,1.0,3.0,0.0
nayarit,18017,2016,tepic,5.0,4.0,3.0,3.0,2.0,2.0,1.0,7.0,4.0,1.0,2.0,1.0
nayarit,18017,2017,tepic,2.0,6.0,3.0,5.0,6.0,11.0,7.0,19.0,26.0,27.0,30.0,28.0
nayarit,18017,2018,tepic,26.0,14.0,29.0,17.0,16.0,11.0,6.0,10.0,15.0,6.0,4.0,4.0
nayarit,18017,2019,tepic,5.0,3.0,7.0,3.0,6.0,4.0,4.0,2.0,6.0,4.0,4.0,4.0
nayarit,18018,2011,tuxpan,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0
nayarit,18018,2012,tuxpan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18018,2013,tuxpan,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nayarit,18018,2014,tuxpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18018,2015,tuxpan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18018,2016,tuxpan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18018,2017,tuxpan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18018,2018,tuxpan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18018,2019,tuxpan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
nayarit,18019,2011,la yesca,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
nayarit,18019,2012,la yesca,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18019,2013,la yesca,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
nayarit,18019,2014,la yesca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18019,2015,la yesca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18019,2016,la yesca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18019,2017,la yesca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18019,2018,la yesca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18019,2019,la yesca,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nayarit,18020,2011,bahia de banderas,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0
nayarit,18020,2012,bahia de banderas,1.0,0.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0
nayarit,18020,2013,bahia de banderas,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
nayarit,18020,2014,bahia de banderas,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
nayarit,18020,2015,bahia de banderas,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
nayarit,18020,2016,bahia de banderas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
nayarit,18020,2017,bahia de banderas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
nayarit,18020,2018,bahia de banderas,2.0,0.0,1.0,2.0,2.0,1.0,3.0,4.0,0.0,3.0,3.0,1.0
nayarit,18020,2019,bahia de banderas,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
