entidad,inegi,año,municipio,month,crimes,xmonth,pop,educ,crime_pc
jalisco,14093,2011,tepatitlan de morelos,enero,0.0,1,150190,8.84,0.0
jalisco,14093,2012,tepatitlan de morelos,enero,0.0,13,150190,8.84,0.0
jalisco,14093,2013,tepatitlan de morelos,enero,0.0,25,150190,8.84,0.0
jalisco,14093,2014,tepatitlan de morelos,enero,4.0,37,150190,8.84,2.6632931619948064
jalisco,14093,2015,tepatitlan de morelos,enero,3.0,49,150190,8.84,1.997469871496105
jalisco,14093,2016,tepatitlan de morelos,enero,3.0,61,150190,8.84,1.997469871496105
jalisco,14093,2017,tepatitlan de morelos,enero,4.0,73,150190,8.84,2.6632931619948064
jalisco,14093,2018,tepatitlan de morelos,enero,1.0,85,150190,8.84,0.6658232904987016
jalisco,14093,2019,tepatitlan de morelos,enero,2.0,97,150190,8.84,1.3316465809974032
jalisco,14097,2011,tlajomulco de zuniga,enero,8.0,1,727750,10.11,1.099278598419787
jalisco,14097,2012,tlajomulco de zuniga,enero,8.0,13,727750,10.11,1.099278598419787
jalisco,14097,2013,tlajomulco de zuniga,enero,4.0,25,727750,10.11,0.5496392992098935
jalisco,14097,2014,tlajomulco de zuniga,enero,6.0,37,727750,10.11,0.8244589488148404
jalisco,14097,2015,tlajomulco de zuniga,enero,11.0,49,727750,10.11,1.511508072827207
jalisco,14097,2016,tlajomulco de zuniga,enero,10.0,61,727750,10.11,1.3740982480247337
jalisco,14097,2017,tlajomulco de zuniga,enero,19.0,73,727750,10.11,2.610786671246994
jalisco,14097,2018,tlajomulco de zuniga,enero,13.0,85,727750,10.11,1.786327722432154
jalisco,14097,2019,tlajomulco de zuniga,enero,27.0,97,727750,10.11,3.710065269666781
jalisco,14098,2011,tlaquepaque,enero,17.0,1,687127,10.18,2.47406956792558
jalisco,14098,2012,tlaquepaque,enero,17.0,13,687127,10.18,2.47406956792558
jalisco,14098,2013,tlaquepaque,enero,8.0,25,687127,10.18,1.1642680319649787
jalisco,14098,2014,tlaquepaque,enero,17.0,37,687127,10.18,2.47406956792558
jalisco,14098,2015,tlaquepaque,enero,4.0,49,687127,10.18,0.5821340159824894
jalisco,14098,2016,tlaquepaque,enero,9.0,61,687127,10.18,1.3098015359606012
jalisco,14098,2017,tlaquepaque,enero,11.0,73,687127,10.18,1.6008685439518457
jalisco,14098,2018,tlaquepaque,enero,26.0,85,687127,10.18,3.7838711038861814
jalisco,14098,2019,tlaquepaque,enero,42.0,97,687127,10.18,6.112407167816139
jalisco,14101,2011,tonala,enero,5.0,1,569913,9.75,0.8773268902446514
jalisco,14101,2012,tonala,enero,6.0,13,569913,9.75,1.0527922682935815
jalisco,14101,2013,tonala,enero,10.0,25,569913,9.75,1.7546537804893028
jalisco,14101,2014,tonala,enero,13.0,37,569913,9.75,2.2810499146360934
jalisco,14101,2015,tonala,enero,7.0,49,569913,9.75,1.2282576463425119
jalisco,14101,2016,tonala,enero,7.0,61,569913,9.75,1.2282576463425119
jalisco,14101,2017,tonala,enero,13.0,73,569913,9.75,2.2810499146360934
jalisco,14101,2018,tonala,enero,10.0,85,569913,9.75,1.7546537804893028
jalisco,14101,2019,tonala,enero,16.0,97,569913,9.75,2.8074460487828845
jalisco,14120,2011,zapopan,enero,32.0,1,1476491,11.47,2.1673007150060517
jalisco,14120,2012,zapopan,enero,23.0,13,1476491,11.47,1.5577473889105995
jalisco,14120,2013,zapopan,enero,23.0,25,1476491,11.47,1.5577473889105995
jalisco,14120,2014,zapopan,enero,30.0,37,1476491,11.47,2.031844420318173
jalisco,14120,2015,zapopan,enero,24.0,49,1476491,11.47,1.6254755362545388
jalisco,14120,2016,zapopan,enero,22.0,61,1476491,11.47,1.4900192415666604
jalisco,14120,2017,zapopan,enero,32.0,73,1476491,11.47,2.1673007150060517
jalisco,14120,2018,zapopan,enero,26.0,85,1476491,11.47,1.760931830942417
jalisco,14120,2019,zapopan,enero,44.0,97,1476491,11.47,2.980038483133321
mexico,15001,2011,acambay,enero,0.0,1,67872,8.3,0.0
mexico,15001,2012,acambay,enero,1.0,13,67872,8.3,1.4733616218764733
mexico,15001,2013,acambay,enero,0.0,25,67872,8.3,0.0
mexico,15001,2014,acambay,enero,0.0,37,67872,8.3,0.0
mexico,15001,2015,acambay,enero,0.0,49,67872,8.3,0.0
mexico,15001,2016,acambay,enero,0.0,61,67872,8.3,0.0
mexico,15001,2017,acambay,enero,0.0,73,67872,8.3,0.0
mexico,15001,2018,acambay,enero,1.0,85,67872,8.3,1.4733616218764733
mexico,15001,2019,acambay,enero,0.0,97,67872,8.3,0.0
mexico,15002,2011,acolman,enero,0.0,1,171507,9.82,0.0
mexico,15002,2012,acolman,enero,1.0,13,171507,9.82,0.5830665803728128
mexico,15002,2013,acolman,enero,1.0,25,171507,9.82,0.5830665803728128
mexico,15002,2014,acolman,enero,3.0,37,171507,9.82,1.7491997411184381
mexico,15002,2015,acolman,enero,0.0,49,171507,9.82,0.0
mexico,15002,2016,acolman,enero,3.0,61,171507,9.82,1.7491997411184381
mexico,15002,2017,acolman,enero,1.0,73,171507,9.82,0.5830665803728128
mexico,15002,2018,acolman,enero,2.0,85,171507,9.82,1.1661331607456256
mexico,15002,2019,acolman,enero,3.0,97,171507,9.82,1.7491997411184381
mexico,15003,2011,aculco,enero,0.0,1,49266,8.02,0.0
mexico,15003,2012,aculco,enero,0.0,13,49266,8.02,0.0
mexico,15003,2013,aculco,enero,0.0,25,49266,8.02,0.0
mexico,15003,2014,aculco,enero,0.0,37,49266,8.02,0.0
mexico,15003,2015,aculco,enero,0.0,49,49266,8.02,0.0
mexico,15003,2016,aculco,enero,1.0,61,49266,8.02,2.029797426216864
mexico,15003,2017,aculco,enero,0.0,73,49266,8.02,0.0
mexico,15003,2018,aculco,enero,0.0,85,49266,8.02,0.0
mexico,15003,2019,aculco,enero,0.0,97,49266,8.02,0.0
mexico,15004,2011,almoloya de alquisiras,enero,0.0,1,15333,8.14,0.0
mexico,15004,2012,almoloya de alquisiras,enero,0.0,13,15333,8.14,0.0
mexico,15004,2013,almoloya de alquisiras,enero,0.0,25,15333,8.14,0.0
mexico,15004,2014,almoloya de alquisiras,enero,0.0,37,15333,8.14,0.0
mexico,15004,2015,almoloya de alquisiras,enero,0.0,49,15333,8.14,0.0
mexico,15004,2016,almoloya de alquisiras,enero,0.0,61,15333,8.14,0.0
mexico,15004,2017,almoloya de alquisiras,enero,0.0,73,15333,8.14,0.0
mexico,15004,2018,almoloya de alquisiras,enero,0.0,85,15333,8.14,0.0
mexico,15004,2019,almoloya de alquisiras,enero,0.0,97,15333,8.14,0.0
mexico,15005,2011,almoloya de juarez,enero,0.0,1,174587,8.68,0.0
mexico,15005,2012,almoloya de juarez,enero,0.0,13,174587,8.68,0.0
mexico,15005,2013,almoloya de juarez,enero,1.0,25,174587,8.68,0.5727803330144856
mexico,15005,2014,almoloya de juarez,enero,0.0,37,174587,8.68,0.0
mexico,15005,2015,almoloya de juarez,enero,3.0,49,174587,8.68,1.7183409990434568
mexico,15005,2016,almoloya de juarez,enero,0.0,61,174587,8.68,0.0
mexico,15005,2017,almoloya de juarez,enero,1.0,73,174587,8.68,0.5727803330144856
mexico,15005,2018,almoloya de juarez,enero,3.0,85,174587,8.68,1.7183409990434568
mexico,15005,2019,almoloya de juarez,enero,3.0,97,174587,8.68,1.7183409990434568
mexico,15006,2011,almoloya del rio,enero,0.0,1,12694,10.04,0.0
mexico,15006,2012,almoloya del rio,enero,0.0,13,12694,10.04,0.0
mexico,15006,2013,almoloya del rio,enero,0.0,25,12694,10.04,0.0
mexico,15006,2014,almoloya del rio,enero,0.0,37,12694,10.04,0.0
mexico,15006,2015,almoloya del rio,enero,0.0,49,12694,10.04,0.0
mexico,15006,2016,almoloya del rio,enero,0.0,61,12694,10.04,0.0
mexico,15006,2017,almoloya del rio,enero,0.0,73,12694,10.04,0.0
mexico,15006,2018,almoloya del rio,enero,1.0,85,12694,10.04,7.877737513786041
mexico,15006,2019,almoloya del rio,enero,0.0,97,12694,10.04,0.0
mexico,15007,2011,amanalco,enero,0.0,1,23675,7.75,0.0
mexico,15007,2012,amanalco,enero,0.0,13,23675,7.75,0.0
mexico,15007,2013,amanalco,enero,0.0,25,23675,7.75,0.0
mexico,15007,2014,amanalco,enero,0.0,37,23675,7.75,0.0
mexico,15007,2015,amanalco,enero,1.0,49,23675,7.75,4.223864836325237
mexico,15007,2016,amanalco,enero,1.0,61,23675,7.75,4.223864836325237
mexico,15007,2017,amanalco,enero,0.0,73,23675,7.75,0.0
mexico,15007,2018,amanalco,enero,1.0,85,23675,7.75,4.223864836325237
mexico,15007,2019,amanalco,enero,0.0,97,23675,7.75,0.0
mexico,15008,2011,amatepec,enero,0.0,1,25244,7.42,0.0
mexico,15008,2012,amatepec,enero,0.0,13,25244,7.42,0.0
mexico,15008,2013,amatepec,enero,0.0,25,25244,7.42,0.0
mexico,15008,2014,amatepec,enero,0.0,37,25244,7.42,0.0
mexico,15008,2015,amatepec,enero,1.0,49,25244,7.42,3.961337347488512
mexico,15008,2016,amatepec,enero,0.0,61,25244,7.42,0.0
mexico,15008,2017,amatepec,enero,0.0,73,25244,7.42,0.0
mexico,15008,2018,amatepec,enero,2.0,85,25244,7.42,7.922674694977024
mexico,15008,2019,amatepec,enero,0.0,97,25244,7.42,0.0
mexico,15009,2011,amecameca,enero,2.0,1,53441,10.01,3.7424449392788306
mexico,15009,2012,amecameca,enero,4.0,13,53441,10.01,7.484889878557661
mexico,15009,2013,amecameca,enero,0.0,25,53441,10.01,0.0
mexico,15009,2014,amecameca,enero,1.0,37,53441,10.01,1.8712224696394153
mexico,15009,2015,amecameca,enero,3.0,49,53441,10.01,5.613667408918246
mexico,15009,2016,amecameca,enero,1.0,61,53441,10.01,1.8712224696394153
mexico,15009,2017,amecameca,enero,0.0,73,53441,10.01,0.0
mexico,15009,2018,amecameca,enero,0.0,85,53441,10.01,0.0
mexico,15009,2019,amecameca,enero,2.0,97,53441,10.01,3.7424449392788306
mexico,15010,2011,apaxco,enero,0.0,1,31898,9.46,0.0
mexico,15010,2012,apaxco,enero,1.0,13,31898,9.46,3.134992789516584
mexico,15010,2013,apaxco,enero,0.0,25,31898,9.46,0.0
mexico,15010,2014,apaxco,enero,0.0,37,31898,9.46,0.0
mexico,15010,2015,apaxco,enero,1.0,49,31898,9.46,3.134992789516584
mexico,15010,2016,apaxco,enero,0.0,61,31898,9.46,0.0
mexico,15010,2017,apaxco,enero,0.0,73,31898,9.46,0.0
mexico,15010,2018,apaxco,enero,0.0,85,31898,9.46,0.0
mexico,15010,2019,apaxco,enero,0.0,97,31898,9.46,0.0
mexico,15011,2011,atenco,enero,1.0,1,75489,9.56,1.32469631337016
mexico,15011,2012,atenco,enero,0.0,13,75489,9.56,0.0
mexico,15011,2013,atenco,enero,0.0,25,75489,9.56,0.0
mexico,15011,2014,atenco,enero,1.0,37,75489,9.56,1.32469631337016
mexico,15011,2015,atenco,enero,0.0,49,75489,9.56,0.0
mexico,15011,2016,atenco,enero,0.0,61,75489,9.56,0.0
mexico,15011,2017,atenco,enero,0.0,73,75489,9.56,0.0
mexico,15011,2018,atenco,enero,4.0,85,75489,9.56,5.29878525348064
mexico,15011,2019,atenco,enero,0.0,97,75489,9.56,0.0
mexico,15012,2011,atizapan,enero,3.0,1,12984,9.5,23.10536044362292
mexico,15012,2012,atizapan,enero,0.0,13,12984,9.5,0.0
mexico,15012,2013,atizapan,enero,1.0,25,12984,9.5,7.701786814540974
mexico,15012,2014,atizapan,enero,0.0,37,12984,9.5,0.0
mexico,15012,2015,atizapan,enero,0.0,49,12984,9.5,0.0
mexico,15012,2016,atizapan,enero,0.0,61,12984,9.5,0.0
mexico,15012,2017,atizapan,enero,0.0,73,12984,9.5,0.0
mexico,15012,2018,atizapan,enero,0.0,85,12984,9.5,0.0
mexico,15012,2019,atizapan,enero,1.0,97,12984,9.5,7.701786814540974
mexico,15013,2011,atizapan de zaragoza,enero,0.0,1,523674,11.06,0.0
mexico,15013,2012,atizapan de zaragoza,enero,10.0,13,523674,11.06,1.9095849708024457
mexico,15013,2013,atizapan de zaragoza,enero,7.0,25,523674,11.06,1.336709479561712
mexico,15013,2014,atizapan de zaragoza,enero,11.0,37,523674,11.06,2.1005434678826904
mexico,15013,2015,atizapan de zaragoza,enero,14.0,49,523674,11.06,2.673418959123424
mexico,15013,2016,atizapan de zaragoza,enero,4.0,61,523674,11.06,0.7638339883209783
mexico,15013,2017,atizapan de zaragoza,enero,11.0,73,523674,11.06,2.1005434678826904
mexico,15013,2018,atizapan de zaragoza,enero,4.0,85,523674,11.06,0.7638339883209783
mexico,15013,2019,atizapan de zaragoza,enero,5.0,97,523674,11.06,0.9547924854012229
mexico,15014,2011,atlacomulco,enero,0.0,1,109384,9.76,0.0
mexico,15014,2012,atlacomulco,enero,1.0,13,109384,9.76,0.9142104878227163
mexico,15014,2013,atlacomulco,enero,0.0,25,109384,9.76,0.0
mexico,15014,2014,atlacomulco,enero,0.0,37,109384,9.76,0.0
mexico,15014,2015,atlacomulco,enero,0.0,49,109384,9.76,0.0
mexico,15014,2016,atlacomulco,enero,0.0,61,109384,9.76,0.0
mexico,15014,2017,atlacomulco,enero,2.0,73,109384,9.76,1.8284209756454326
mexico,15014,2018,atlacomulco,enero,1.0,85,109384,9.76,0.9142104878227163
mexico,15014,2019,atlacomulco,enero,0.0,97,109384,9.76,0.0
mexico,15015,2011,atlautla,enero,0.0,1,31900,8.87,0.0
mexico,15015,2012,atlautla,enero,1.0,13,31900,8.87,3.134796238244514
mexico,15015,2013,atlautla,enero,0.0,25,31900,8.87,0.0
mexico,15015,2014,atlautla,enero,0.0,37,31900,8.87,0.0
mexico,15015,2015,atlautla,enero,0.0,49,31900,8.87,0.0
mexico,15015,2016,atlautla,enero,0.0,61,31900,8.87,0.0
mexico,15015,2017,atlautla,enero,0.0,73,31900,8.87,0.0
mexico,15015,2018,atlautla,enero,1.0,85,31900,8.87,3.134796238244514
mexico,15015,2019,atlautla,enero,0.0,97,31900,8.87,0.0
mexico,15016,2011,axapusco,enero,0.0,1,29128,8.9,0.0
mexico,15016,2012,axapusco,enero,1.0,13,29128,8.9,3.4331227684702004
mexico,15016,2013,axapusco,enero,0.0,25,29128,8.9,0.0
mexico,15016,2014,axapusco,enero,0.0,37,29128,8.9,0.0
mexico,15016,2015,axapusco,enero,1.0,49,29128,8.9,3.4331227684702004
mexico,15016,2016,axapusco,enero,1.0,61,29128,8.9,3.4331227684702004
mexico,15016,2017,axapusco,enero,0.0,73,29128,8.9,0.0
mexico,15016,2018,axapusco,enero,1.0,85,29128,8.9,3.4331227684702004
mexico,15016,2019,axapusco,enero,0.0,97,29128,8.9,0.0
mexico,15017,2011,ayapango,enero,1.0,1,10053,9.92,9.947279419078882
mexico,15017,2012,ayapango,enero,1.0,13,10053,9.92,9.947279419078882
mexico,15017,2013,ayapango,enero,0.0,25,10053,9.92,0.0
mexico,15017,2014,ayapango,enero,0.0,37,10053,9.92,0.0
mexico,15017,2015,ayapango,enero,0.0,49,10053,9.92,0.0
mexico,15017,2016,ayapango,enero,0.0,61,10053,9.92,0.0
mexico,15017,2017,ayapango,enero,0.0,73,10053,9.92,0.0
mexico,15017,2018,ayapango,enero,0.0,85,10053,9.92,0.0
mexico,15017,2019,ayapango,enero,0.0,97,10053,9.92,0.0
mexico,15018,2011,calimaya,enero,0.0,1,68489,10.74,0.0
mexico,15018,2012,calimaya,enero,2.0,13,68489,10.74,2.920176962723941
mexico,15018,2013,calimaya,enero,0.0,25,68489,10.74,0.0
mexico,15018,2014,calimaya,enero,0.0,37,68489,10.74,0.0
mexico,15018,2015,calimaya,enero,1.0,49,68489,10.74,1.4600884813619706
mexico,15018,2016,calimaya,enero,0.0,61,68489,10.74,0.0
mexico,15018,2017,calimaya,enero,0.0,73,68489,10.74,0.0
mexico,15018,2018,calimaya,enero,1.0,85,68489,10.74,1.4600884813619706
mexico,15018,2019,calimaya,enero,1.0,97,68489,10.74,1.4600884813619706
mexico,15019,2011,capulhuac,enero,0.0,1,36921,10.18,0.0
mexico,15019,2012,capulhuac,enero,0.0,13,36921,10.18,0.0
mexico,15019,2013,capulhuac,enero,0.0,25,36921,10.18,0.0
mexico,15019,2014,capulhuac,enero,0.0,37,36921,10.18,0.0
mexico,15019,2015,capulhuac,enero,0.0,49,36921,10.18,0.0
mexico,15019,2016,capulhuac,enero,2.0,61,36921,10.18,5.416971371306302
mexico,15019,2017,capulhuac,enero,0.0,73,36921,10.18,0.0
mexico,15019,2018,capulhuac,enero,0.0,85,36921,10.18,0.0
mexico,15019,2019,capulhuac,enero,1.0,97,36921,10.18,2.708485685653151
mexico,15020,2011,coacalco de berriozabal,enero,2.0,1,293444,11.49,0.6815610474230177
mexico,15020,2012,coacalco de berriozabal,enero,8.0,13,293444,11.49,2.726244189692071
mexico,15020,2013,coacalco de berriozabal,enero,5.0,25,293444,11.49,1.703902618557544
mexico,15020,2014,coacalco de berriozabal,enero,6.0,37,293444,11.49,2.044683142269053
mexico,15020,2015,coacalco de berriozabal,enero,4.0,49,293444,11.49,1.3631220948460354
mexico,15020,2016,coacalco de berriozabal,enero,4.0,61,293444,11.49,1.3631220948460354
mexico,15020,2017,coacalco de berriozabal,enero,3.0,73,293444,11.49,1.0223415711345265
mexico,15020,2018,coacalco de berriozabal,enero,4.0,85,293444,11.49,1.3631220948460354
mexico,15020,2019,coacalco de berriozabal,enero,8.0,97,293444,11.49,2.726244189692071
mexico,15021,2011,coatepec harinas,enero,0.0,1,38643,7.4,0.0
mexico,15021,2012,coatepec harinas,enero,0.0,13,38643,7.4,0.0
mexico,15021,2013,coatepec harinas,enero,0.0,25,38643,7.4,0.0
mexico,15021,2014,coatepec harinas,enero,1.0,37,38643,7.4,2.5877908029914862
mexico,15021,2015,coatepec harinas,enero,0.0,49,38643,7.4,0.0
mexico,15021,2016,coatepec harinas,enero,1.0,61,38643,7.4,2.5877908029914862
mexico,15021,2017,coatepec harinas,enero,0.0,73,38643,7.4,0.0
mexico,15021,2018,coatepec harinas,enero,0.0,85,38643,7.4,0.0
mexico,15021,2019,coatepec harinas,enero,1.0,97,38643,7.4,2.5877908029914862
mexico,15022,2011,cocotitlan,enero,0.0,1,15107,10.3,0.0
mexico,15022,2012,cocotitlan,enero,1.0,13,15107,10.3,6.619447938041968
mexico,15022,2013,cocotitlan,enero,0.0,25,15107,10.3,0.0
mexico,15022,2014,cocotitlan,enero,1.0,37,15107,10.3,6.619447938041968
mexico,15022,2015,cocotitlan,enero,4.0,49,15107,10.3,26.47779175216787
mexico,15022,2016,cocotitlan,enero,0.0,61,15107,10.3,0.0
mexico,15022,2017,cocotitlan,enero,1.0,73,15107,10.3,6.619447938041968
mexico,15022,2018,cocotitlan,enero,1.0,85,15107,10.3,6.619447938041968
mexico,15022,2019,cocotitlan,enero,0.0,97,15107,10.3,0.0
mexico,15023,2011,coyotepec,enero,0.0,1,40885,9.55,0.0
mexico,15023,2012,coyotepec,enero,3.0,13,40885,9.55,7.337654396477927
mexico,15023,2013,coyotepec,enero,0.0,25,40885,9.55,0.0
mexico,15023,2014,coyotepec,enero,1.0,37,40885,9.55,2.445884798825975
mexico,15023,2015,coyotepec,enero,3.0,49,40885,9.55,7.337654396477927
mexico,15023,2016,coyotepec,enero,0.0,61,40885,9.55,0.0
mexico,15023,2017,coyotepec,enero,3.0,73,40885,9.55,7.337654396477927
mexico,15023,2018,coyotepec,enero,4.0,85,40885,9.55,9.7835391953039
mexico,15023,2019,coyotepec,enero,3.0,97,40885,9.55,7.337654396477927
mexico,15024,2011,cuautitlan,enero,1.0,1,178847,11.3,0.5591371395662214
mexico,15024,2012,cuautitlan,enero,3.0,13,178847,11.3,1.677411418698664
mexico,15024,2013,cuautitlan,enero,3.0,25,178847,11.3,1.677411418698664
mexico,15024,2014,cuautitlan,enero,2.0,37,178847,11.3,1.1182742791324427
mexico,15024,2015,cuautitlan,enero,1.0,49,178847,11.3,0.5591371395662214
mexico,15024,2016,cuautitlan,enero,2.0,61,178847,11.3,1.1182742791324427
mexico,15024,2017,cuautitlan,enero,4.0,73,178847,11.3,2.2365485582648854
mexico,15024,2018,cuautitlan,enero,2.0,85,178847,11.3,1.1182742791324427
mexico,15024,2019,cuautitlan,enero,0.0,97,178847,11.3,0.0
mexico,15025,2011,chalco,enero,4.0,1,400057,9.75,0.9998575203033568
mexico,15025,2012,chalco,enero,13.0,13,400057,9.75,3.249536940985909
mexico,15025,2013,chalco,enero,5.0,25,400057,9.75,1.249821900379196
mexico,15025,2014,chalco,enero,8.0,37,400057,9.75,1.9997150406067137
mexico,15025,2015,chalco,enero,7.0,49,400057,9.75,1.7497506605308744
mexico,15025,2016,chalco,enero,6.0,61,400057,9.75,1.4997862804550353
mexico,15025,2017,chalco,enero,9.0,73,400057,9.75,2.2496794206825528
mexico,15025,2018,chalco,enero,4.0,85,400057,9.75,0.9998575203033568
mexico,15025,2019,chalco,enero,15.0,97,400057,9.75,3.749465701137588
mexico,15026,2011,chapa de mota,enero,0.0,1,31737,8.09,0.0
mexico,15026,2012,chapa de mota,enero,1.0,13,31737,8.09,3.150896430034345
mexico,15026,2013,chapa de mota,enero,0.0,25,31737,8.09,0.0
mexico,15026,2014,chapa de mota,enero,0.0,37,31737,8.09,0.0
mexico,15026,2015,chapa de mota,enero,1.0,49,31737,8.09,3.150896430034345
mexico,15026,2016,chapa de mota,enero,0.0,61,31737,8.09,0.0
mexico,15026,2017,chapa de mota,enero,0.0,73,31737,8.09,0.0
mexico,15026,2018,chapa de mota,enero,0.0,85,31737,8.09,0.0
mexico,15026,2019,chapa de mota,enero,0.0,97,31737,8.09,0.0
mexico,15027,2011,chapultepec,enero,0.0,1,12772,10.69,0.0
mexico,15027,2012,chapultepec,enero,0.0,13,12772,10.69,0.0
mexico,15027,2013,chapultepec,enero,0.0,25,12772,10.69,0.0
mexico,15027,2014,chapultepec,enero,0.0,37,12772,10.69,0.0
mexico,15027,2015,chapultepec,enero,0.0,49,12772,10.69,0.0
mexico,15027,2016,chapultepec,enero,0.0,61,12772,10.69,0.0
mexico,15027,2017,chapultepec,enero,0.0,73,12772,10.69,0.0
mexico,15027,2018,chapultepec,enero,0.0,85,12772,10.69,0.0
mexico,15027,2019,chapultepec,enero,0.0,97,12772,10.69,0.0
mexico,15028,2011,chiautla,enero,0.0,1,30045,10.04,0.0
mexico,15028,2012,chiautla,enero,0.0,13,30045,10.04,0.0
mexico,15028,2013,chiautla,enero,0.0,25,30045,10.04,0.0
mexico,15028,2014,chiautla,enero,0.0,37,30045,10.04,0.0
mexico,15028,2015,chiautla,enero,2.0,49,30045,10.04,6.656681644200366
mexico,15028,2016,chiautla,enero,1.0,61,30045,10.04,3.328340822100183
mexico,15028,2017,chiautla,enero,0.0,73,30045,10.04,0.0
mexico,15028,2018,chiautla,enero,0.0,85,30045,10.04,0.0
mexico,15028,2019,chiautla,enero,2.0,97,30045,10.04,6.656681644200366
mexico,15029,2011,chicoloapan,enero,0.0,1,200750,10.14,0.0
mexico,15029,2012,chicoloapan,enero,3.0,13,200750,10.14,1.4943960149439601
mexico,15029,2013,chicoloapan,enero,1.0,25,200750,10.14,0.49813200498132004
mexico,15029,2014,chicoloapan,enero,6.0,37,200750,10.14,2.9887920298879203
mexico,15029,2015,chicoloapan,enero,5.0,49,200750,10.14,2.4906600249066004
mexico,15029,2016,chicoloapan,enero,4.0,61,200750,10.14,1.9925280199252802
mexico,15029,2017,chicoloapan,enero,3.0,73,200750,10.14,1.4943960149439601
mexico,15029,2018,chicoloapan,enero,6.0,85,200750,10.14,2.9887920298879203
mexico,15029,2019,chicoloapan,enero,3.0,97,200750,10.14,1.4943960149439601
mexico,15030,2011,chiconcuac,enero,0.0,1,27692,10.13,0.0
mexico,15030,2012,chiconcuac,enero,0.0,13,27692,10.13,0.0
mexico,15030,2013,chiconcuac,enero,1.0,25,27692,10.13,3.6111512350137223
mexico,15030,2014,chiconcuac,enero,0.0,37,27692,10.13,0.0
mexico,15030,2015,chiconcuac,enero,0.0,49,27692,10.13,0.0
mexico,15030,2016,chiconcuac,enero,0.0,61,27692,10.13,0.0
mexico,15030,2017,chiconcuac,enero,1.0,73,27692,10.13,3.6111512350137223
mexico,15030,2018,chiconcuac,enero,0.0,85,27692,10.13,0.0
mexico,15030,2019,chiconcuac,enero,2.0,97,27692,10.13,7.2223024700274445
mexico,15031,2011,chimalhuacan,enero,0.0,1,705193,9.13,0.0
mexico,15031,2012,chimalhuacan,enero,8.0,13,705193,9.13,1.1344412097113838
mexico,15031,2013,chimalhuacan,enero,13.0,25,705193,9.13,1.8434669657809988
mexico,15031,2014,chimalhuacan,enero,24.0,37,705193,9.13,3.4033236291341518
mexico,15031,2015,chimalhuacan,enero,11.0,49,705193,9.13,1.559856663353153
mexico,15031,2016,chimalhuacan,enero,8.0,61,705193,9.13,1.1344412097113838
mexico,15031,2017,chimalhuacan,enero,11.0,73,705193,9.13,1.559856663353153
mexico,15031,2018,chimalhuacan,enero,10.0,85,705193,9.13,1.41805151213923
mexico,15031,2019,chimalhuacan,enero,21.0,97,705193,9.13,2.977908175492383
mexico,15032,2011,donato guerra,enero,0.0,1,37436,7.02,0.0
mexico,15032,2012,donato guerra,enero,1.0,13,37436,7.02,2.671225558286142
mexico,15032,2013,donato guerra,enero,0.0,25,37436,7.02,0.0
mexico,15032,2014,donato guerra,enero,0.0,37,37436,7.02,0.0
mexico,15032,2015,donato guerra,enero,2.0,49,37436,7.02,5.342451116572284
mexico,15032,2016,donato guerra,enero,1.0,61,37436,7.02,2.671225558286142
mexico,15032,2017,donato guerra,enero,0.0,73,37436,7.02,0.0
mexico,15032,2018,donato guerra,enero,1.0,85,37436,7.02,2.671225558286142
mexico,15032,2019,donato guerra,enero,0.0,97,37436,7.02,0.0
mexico,15033,2011,ecatepec de morelos,enero,22.0,1,1645352,10.22,1.3370999032425888
mexico,15033,2012,ecatepec de morelos,enero,50.0,13,1645352,10.22,3.038863416460429
mexico,15033,2013,ecatepec de morelos,enero,32.0,25,1645352,10.22,1.9448725865346745
mexico,15033,2014,ecatepec de morelos,enero,41.0,37,1645352,10.22,2.491868001497552
mexico,15033,2015,ecatepec de morelos,enero,47.0,49,1645352,10.22,2.8565316114728034
mexico,15033,2016,ecatepec de morelos,enero,44.0,61,1645352,10.22,2.6741998064851775
mexico,15033,2017,ecatepec de morelos,enero,42.0,73,1645352,10.22,2.5526452698267605
mexico,15033,2018,ecatepec de morelos,enero,34.0,85,1645352,10.22,2.0664271231930917
mexico,15033,2019,ecatepec de morelos,enero,55.0,97,1645352,10.22,3.3427497581064722
mexico,15034,2011,ecatzingo,enero,0.0,1,10827,8.89,0.0
mexico,15034,2012,ecatzingo,enero,0.0,13,10827,8.89,0.0
mexico,15034,2013,ecatzingo,enero,1.0,25,10827,8.89,9.236168837166343
mexico,15034,2014,ecatzingo,enero,0.0,37,10827,8.89,0.0
mexico,15034,2015,ecatzingo,enero,0.0,49,10827,8.89,0.0
mexico,15034,2016,ecatzingo,enero,1.0,61,10827,8.89,9.236168837166343
mexico,15034,2017,ecatzingo,enero,0.0,73,10827,8.89,0.0
mexico,15034,2018,ecatzingo,enero,0.0,85,10827,8.89,0.0
mexico,15034,2019,ecatzingo,enero,0.0,97,10827,8.89,0.0
mexico,15035,2011,huehuetoca,enero,1.0,1,163244,9.98,0.6125799416823896
mexico,15035,2012,huehuetoca,enero,1.0,13,163244,9.98,0.6125799416823896
mexico,15035,2013,huehuetoca,enero,0.0,25,163244,9.98,0.0
mexico,15035,2014,huehuetoca,enero,1.0,37,163244,9.98,0.6125799416823896
mexico,15035,2015,huehuetoca,enero,4.0,49,163244,9.98,2.4503197667295584
