entidad,inegi,año,municipio,month,homicides,xmonth
mexico,15124,2011,san jose del rincon,enero,0.0,1
mexico,15124,2012,san jose del rincon,enero,0.0,13
mexico,15124,2013,san jose del rincon,enero,0.0,25
mexico,15124,2014,san jose del rincon,enero,0.0,37
mexico,15125,2011,tonanitla,enero,0.0,1
mexico,15125,2012,tonanitla,enero,0.0,13
mexico,15125,2013,tonanitla,enero,1.0,25
mexico,15125,2014,tonanitla,enero,0.0,37
morelos,17001,2011,amacuzac,enero,0.0,1
morelos,17001,2012,amacuzac,enero,0.0,13
morelos,17001,2013,amacuzac,enero,0.0,25
morelos,17001,2014,amacuzac,enero,1.0,37
morelos,17002,2011,atlatlahucan,enero,0.0,1
morelos,17002,2012,atlatlahucan,enero,1.0,13
morelos,17002,2013,atlatlahucan,enero,0.0,25
morelos,17002,2014,atlatlahucan,enero,1.0,37
morelos,17003,2011,axochiapan,enero,1.0,1
morelos,17003,2012,axochiapan,enero,0.0,13
morelos,17003,2013,axochiapan,enero,0.0,25
morelos,17003,2014,axochiapan,enero,0.0,37
morelos,17004,2011,ayala,enero,5.0,1
morelos,17004,2012,ayala,enero,0.0,13
morelos,17004,2013,ayala,enero,1.0,25
morelos,17004,2014,ayala,enero,0.0,37
morelos,17005,2011,coatlan del rio,enero,0.0,1
morelos,17005,2012,coatlan del rio,enero,1.0,13
morelos,17005,2013,coatlan del rio,enero,0.0,25
morelos,17005,2014,coatlan del rio,enero,0.0,37
morelos,17006,2011,cuautla,enero,5.0,1
morelos,17006,2012,cuautla,enero,7.0,13
morelos,17006,2013,cuautla,enero,7.0,25
morelos,17006,2014,cuautla,enero,3.0,37
morelos,17007,2011,cuernavaca,enero,12.0,1
morelos,17007,2012,cuernavaca,enero,6.0,13
morelos,17007,2013,cuernavaca,enero,13.0,25
morelos,17007,2014,cuernavaca,enero,10.0,37
morelos,17008,2011,emiliano zapata,enero,3.0,1
morelos,17008,2012,emiliano zapata,enero,1.0,13
morelos,17008,2013,emiliano zapata,enero,1.0,25
morelos,17008,2014,emiliano zapata,enero,1.0,37
morelos,17009,2011,huitzilac,enero,0.0,1
morelos,17009,2012,huitzilac,enero,1.0,13
morelos,17009,2013,huitzilac,enero,1.0,25
morelos,17009,2014,huitzilac,enero,0.0,37
morelos,17010,2011,jantetelco,enero,0.0,1
morelos,17010,2012,jantetelco,enero,0.0,13
morelos,17010,2013,jantetelco,enero,0.0,25
morelos,17010,2014,jantetelco,enero,0.0,37
morelos,17011,2011,jiutepec,enero,2.0,1
morelos,17011,2012,jiutepec,enero,1.0,13
morelos,17011,2013,jiutepec,enero,2.0,25
morelos,17011,2014,jiutepec,enero,6.0,37
morelos,17012,2011,jojutla,enero,2.0,1
morelos,17012,2012,jojutla,enero,5.0,13
morelos,17012,2013,jojutla,enero,2.0,25
morelos,17012,2014,jojutla,enero,1.0,37
morelos,17013,2011,jonacatepec,enero,0.0,1
morelos,17013,2012,jonacatepec,enero,0.0,13
morelos,17013,2013,jonacatepec,enero,2.0,25
morelos,17013,2014,jonacatepec,enero,0.0,37
morelos,17014,2011,mazatepec,enero,0.0,1
morelos,17014,2012,mazatepec,enero,0.0,13
morelos,17014,2013,mazatepec,enero,0.0,25
morelos,17014,2014,mazatepec,enero,0.0,37
morelos,17015,2011,miacatlan,enero,1.0,1
morelos,17015,2012,miacatlan,enero,0.0,13
morelos,17015,2013,miacatlan,enero,0.0,25
morelos,17015,2014,miacatlan,enero,0.0,37
morelos,17016,2011,ocuituco,enero,0.0,1
morelos,17016,2012,ocuituco,enero,0.0,13
morelos,17016,2013,ocuituco,enero,1.0,25
morelos,17016,2014,ocuituco,enero,2.0,37
morelos,17017,2011,puente de ixtla,enero,0.0,1
morelos,17017,2012,puente de ixtla,enero,5.0,13
morelos,17017,2013,puente de ixtla,enero,1.0,25
morelos,17017,2014,puente de ixtla,enero,3.0,37
morelos,17018,2011,temixco,enero,3.0,1
morelos,17018,2012,temixco,enero,12.0,13
morelos,17018,2013,temixco,enero,10.0,25
morelos,17018,2014,temixco,enero,2.0,37
morelos,17019,2011,tepalcingo,enero,0.0,1
morelos,17019,2012,tepalcingo,enero,0.0,13
morelos,17019,2013,tepalcingo,enero,0.0,25
morelos,17019,2014,tepalcingo,enero,0.0,37
morelos,17020,2011,tepoztlan,enero,0.0,1
morelos,17020,2012,tepoztlan,enero,2.0,13
morelos,17020,2013,tepoztlan,enero,0.0,25
morelos,17020,2014,tepoztlan,enero,0.0,37
morelos,17021,2011,tetecala,enero,0.0,1
morelos,17021,2012,tetecala,enero,0.0,13
morelos,17021,2013,tetecala,enero,0.0,25
morelos,17021,2014,tetecala,enero,0.0,37
morelos,17022,2011,tetela del volcan,enero,0.0,1
morelos,17022,2012,tetela del volcan,enero,0.0,13
morelos,17022,2013,tetela del volcan,enero,0.0,25
morelos,17022,2014,tetela del volcan,enero,0.0,37
morelos,17023,2011,tlalnepantla,enero,0.0,1
morelos,17023,2012,tlalnepantla,enero,0.0,13
morelos,17023,2013,tlalnepantla,enero,1.0,25
morelos,17023,2014,tlalnepantla,enero,0.0,37
morelos,17024,2011,tlaltizapan,enero,0.0,1
morelos,17024,2012,tlaltizapan,enero,0.0,13
morelos,17024,2013,tlaltizapan,enero,4.0,25
morelos,17024,2014,tlaltizapan,enero,0.0,37
morelos,17025,2011,tlaquiltenango,enero,0.0,1
morelos,17025,2012,tlaquiltenango,enero,0.0,13
morelos,17025,2013,tlaquiltenango,enero,2.0,25
morelos,17025,2014,tlaquiltenango,enero,1.0,37
morelos,17026,2011,tlayacapan,enero,0.0,1
morelos,17026,2012,tlayacapan,enero,0.0,13
morelos,17026,2013,tlayacapan,enero,0.0,25
morelos,17026,2014,tlayacapan,enero,2.0,37
morelos,17027,2011,totolapan,enero,0.0,1
morelos,17027,2012,totolapan,enero,0.0,13
morelos,17027,2013,totolapan,enero,0.0,25
morelos,17027,2014,totolapan,enero,0.0,37
morelos,17028,2011,xochitepec,enero,1.0,1
morelos,17028,2012,xochitepec,enero,6.0,13
morelos,17028,2013,xochitepec,enero,0.0,25
morelos,17028,2014,xochitepec,enero,2.0,37
morelos,17029,2011,yautepec,enero,2.0,1
morelos,17029,2012,yautepec,enero,2.0,13
morelos,17029,2013,yautepec,enero,3.0,25
morelos,17029,2014,yautepec,enero,5.0,37
morelos,17030,2011,yecapixtla,enero,0.0,1
morelos,17030,2012,yecapixtla,enero,2.0,13
morelos,17030,2013,yecapixtla,enero,0.0,25
morelos,17030,2014,yecapixtla,enero,1.0,37
morelos,17031,2011,zacatepec,enero,0.0,1
morelos,17031,2012,zacatepec,enero,0.0,13
morelos,17031,2013,zacatepec,enero,0.0,25
morelos,17031,2014,zacatepec,enero,1.0,37
morelos,17032,2011,zacualpan,enero,0.0,1
morelos,17032,2012,zacualpan,enero,0.0,13
morelos,17032,2013,zacualpan,enero,0.0,25
morelos,17032,2014,zacualpan,enero,0.0,37
morelos,17033,2011,temoac,enero,0.0,1
morelos,17033,2012,temoac,enero,0.0,13
morelos,17033,2013,temoac,enero,0.0,25
morelos,17033,2014,temoac,enero,0.0,37
nayarit,18001,2011,acaponeta,enero,1.0,1
nayarit,18001,2012,acaponeta,enero,0.0,13
nayarit,18001,2013,acaponeta,enero,4.0,25
nayarit,18001,2014,acaponeta,enero,0.0,37
nayarit,18002,2011,ahuacatlan,enero,0.0,1
nayarit,18002,2012,ahuacatlan,enero,0.0,13
nayarit,18002,2013,ahuacatlan,enero,1.0,25
nayarit,18002,2014,ahuacatlan,enero,0.0,37
nayarit,18003,2011,amatlan de canas,enero,0.0,1
nayarit,18003,2012,amatlan de canas,enero,0.0,13
nayarit,18003,2013,amatlan de canas,enero,0.0,25
nayarit,18003,2014,amatlan de canas,enero,0.0,37
nayarit,18004,2011,compostela,enero,0.0,1
nayarit,18004,2012,compostela,enero,0.0,13
nayarit,18004,2013,compostela,enero,1.0,25
nayarit,18004,2014,compostela,enero,0.0,37
nayarit,18005,2011,huajicori,enero,0.0,1
nayarit,18005,2012,huajicori,enero,0.0,13
nayarit,18005,2013,huajicori,enero,0.0,25
nayarit,18005,2014,huajicori,enero,0.0,37
nayarit,18006,2011,ixtlan del rio,enero,1.0,1
nayarit,18006,2012,ixtlan del rio,enero,0.0,13
nayarit,18006,2013,ixtlan del rio,enero,0.0,25
nayarit,18006,2014,ixtlan del rio,enero,0.0,37
nayarit,18007,2011,jala,enero,0.0,1
nayarit,18007,2012,jala,enero,0.0,13
nayarit,18007,2013,jala,enero,0.0,25
nayarit,18007,2014,jala,enero,0.0,37
nayarit,18008,2011,xalisco,enero,3.0,1
nayarit,18008,2012,xalisco,enero,0.0,13
nayarit,18008,2013,xalisco,enero,2.0,25
nayarit,18008,2014,xalisco,enero,0.0,37
nayarit,18009,2011,del nayar,enero,2.0,1
nayarit,18009,2012,del nayar,enero,1.0,13
nayarit,18009,2013,del nayar,enero,1.0,25
nayarit,18009,2014,del nayar,enero,0.0,37
nayarit,18010,2011,rosamorada,enero,1.0,1
nayarit,18010,2012,rosamorada,enero,1.0,13
nayarit,18010,2013,rosamorada,enero,0.0,25
nayarit,18010,2014,rosamorada,enero,0.0,37
nayarit,18011,2011,ruiz,enero,3.0,1
nayarit,18011,2012,ruiz,enero,0.0,13
nayarit,18011,2013,ruiz,enero,1.0,25
nayarit,18011,2014,ruiz,enero,3.0,37
nayarit,18012,2011,san blas,enero,0.0,1
nayarit,18012,2012,san blas,enero,0.0,13
nayarit,18012,2013,san blas,enero,0.0,25
nayarit,18012,2014,san blas,enero,0.0,37
nayarit,18013,2011,san pedro lagunillas,enero,0.0,1
nayarit,18013,2012,san pedro lagunillas,enero,0.0,13
nayarit,18013,2013,san pedro lagunillas,enero,0.0,25
nayarit,18013,2014,san pedro lagunillas,enero,0.0,37
nayarit,18014,2011,santa maria del oro,enero,0.0,1
nayarit,18014,2012,santa maria del oro,enero,0.0,13
nayarit,18014,2013,santa maria del oro,enero,0.0,25
nayarit,18014,2014,santa maria del oro,enero,0.0,37
nayarit,18015,2011,santiago ixcuintla,enero,0.0,1
nayarit,18015,2012,santiago ixcuintla,enero,2.0,13
nayarit,18015,2013,santiago ixcuintla,enero,1.0,25
nayarit,18015,2014,santiago ixcuintla,enero,0.0,37
nayarit,18016,2011,tecuala,enero,3.0,1
nayarit,18016,2012,tecuala,enero,1.0,13
nayarit,18016,2013,tecuala,enero,1.0,25
nayarit,18016,2014,tecuala,enero,1.0,37
nayarit,18017,2011,tepic,enero,22.0,1
nayarit,18017,2012,tepic,enero,16.0,13
nayarit,18017,2013,tepic,enero,1.0,25
nayarit,18017,2014,tepic,enero,5.0,37
nayarit,18018,2011,tuxpan,enero,1.0,1
nayarit,18018,2012,tuxpan,enero,1.0,13
nayarit,18018,2013,tuxpan,enero,0.0,25
nayarit,18018,2014,tuxpan,enero,0.0,37
nayarit,18019,2011,la yesca,enero,0.0,1
nayarit,18019,2012,la yesca,enero,0.0,13
nayarit,18019,2013,la yesca,enero,0.0,25
nayarit,18019,2014,la yesca,enero,0.0,37
nayarit,18020,2011,bahia de banderas,enero,0.0,1
nayarit,18020,2012,bahia de banderas,enero,1.0,13
nayarit,18020,2013,bahia de banderas,enero,1.0,25
nayarit,18020,2014,bahia de banderas,enero,1.0,37
jalisco,14023,2015,zapotlan el grande,enero,2.0,49
jalisco,14023,2016,zapotlan el grande,enero,3.0,61
jalisco,14023,2017,zapotlan el grande,enero,2.0,73
jalisco,14023,2018,zapotlan el grande,enero,0.0,85
jalisco,14023,2019,zapotlan el grande,enero,1.0,97
jalisco,14039,2015,guadalajara,enero,17.0,49
jalisco,14039,2016,guadalajara,enero,21.0,61
jalisco,14039,2017,guadalajara,enero,22.0,73
jalisco,14039,2018,guadalajara,enero,28.0,85
jalisco,14039,2019,guadalajara,enero,46.0,97
jalisco,14053,2015,lagos de moreno,enero,2.0,49
jalisco,14053,2016,lagos de moreno,enero,4.0,61
jalisco,14053,2017,lagos de moreno,enero,1.0,73
jalisco,14053,2018,lagos de moreno,enero,3.0,85
jalisco,14053,2019,lagos de moreno,enero,9.0,97
jalisco,14063,2015,ocotlan,enero,1.0,49
jalisco,14063,2016,ocotlan,enero,1.0,61
jalisco,14063,2017,ocotlan,enero,0.0,73
jalisco,14063,2018,ocotlan,enero,0.0,85
jalisco,14063,2019,ocotlan,enero,1.0,97
jalisco,14067,2015,puerto vallarta,enero,2.0,49
jalisco,14067,2016,puerto vallarta,enero,1.0,61
jalisco,14067,2017,puerto vallarta,enero,4.0,73
jalisco,14067,2018,puerto vallarta,enero,1.0,85
jalisco,14067,2019,puerto vallarta,enero,1.0,97
jalisco,14070,2015,el salto,enero,2.0,49
jalisco,14070,2016,el salto,enero,0.0,61
jalisco,14070,2017,el salto,enero,2.0,73
jalisco,14070,2018,el salto,enero,4.0,85
jalisco,14070,2019,el salto,enero,13.0,97
jalisco,14093,2015,tepatitlan de morelos,enero,2.0,49
jalisco,14093,2016,tepatitlan de morelos,enero,1.0,61
jalisco,14093,2017,tepatitlan de morelos,enero,1.0,73
jalisco,14093,2018,tepatitlan de morelos,enero,0.0,85
jalisco,14093,2019,tepatitlan de morelos,enero,0.0,97
jalisco,14097,2015,tlajomulco de zuniga,enero,5.0,49
jalisco,14097,2016,tlajomulco de zuniga,enero,6.0,61
jalisco,14097,2017,tlajomulco de zuniga,enero,14.0,73
jalisco,14097,2018,tlajomulco de zuniga,enero,8.0,85
jalisco,14097,2019,tlajomulco de zuniga,enero,24.0,97
jalisco,14098,2015,tlaquepaque,enero,1.0,49
jalisco,14098,2016,tlaquepaque,enero,8.0,61
jalisco,14098,2017,tlaquepaque,enero,7.0,73
jalisco,14098,2018,tlaquepaque,enero,23.0,85
jalisco,14098,2019,tlaquepaque,enero,38.0,97
jalisco,14101,2015,tonala,enero,6.0,49
jalisco,14101,2016,tonala,enero,6.0,61
jalisco,14101,2017,tonala,enero,9.0,73
jalisco,14101,2018,tonala,enero,9.0,85
jalisco,14101,2019,tonala,enero,15.0,97
jalisco,14120,2015,zapopan,enero,13.0,49
jalisco,14120,2016,zapopan,enero,10.0,61
jalisco,14120,2017,zapopan,enero,21.0,73
jalisco,14120,2018,zapopan,enero,17.0,85
jalisco,14120,2019,zapopan,enero,32.0,97
mexico,15001,2015,acambay,enero,0.0,49
mexico,15001,2016,acambay,enero,0.0,61
mexico,15001,2017,acambay,enero,0.0,73
mexico,15001,2018,acambay,enero,1.0,85
mexico,15001,2019,acambay,enero,0.0,97
mexico,15002,2015,acolman,enero,0.0,49
mexico,15002,2016,acolman,enero,2.0,61
mexico,15002,2017,acolman,enero,0.0,73
mexico,15002,2018,acolman,enero,1.0,85
mexico,15002,2019,acolman,enero,3.0,97
mexico,15003,2015,aculco,enero,0.0,49
mexico,15003,2016,aculco,enero,1.0,61
mexico,15003,2017,aculco,enero,0.0,73
mexico,15003,2018,aculco,enero,0.0,85
mexico,15003,2019,aculco,enero,0.0,97
mexico,15004,2015,almoloya de alquisiras,enero,0.0,49
mexico,15004,2016,almoloya de alquisiras,enero,0.0,61
mexico,15004,2017,almoloya de alquisiras,enero,0.0,73
mexico,15004,2018,almoloya de alquisiras,enero,0.0,85
mexico,15004,2019,almoloya de alquisiras,enero,0.0,97
mexico,15005,2015,almoloya de juarez,enero,2.0,49
mexico,15005,2016,almoloya de juarez,enero,0.0,61
mexico,15005,2017,almoloya de juarez,enero,1.0,73
mexico,15005,2018,almoloya de juarez,enero,3.0,85
mexico,15005,2019,almoloya de juarez,enero,1.0,97
mexico,15006,2015,almoloya del rio,enero,0.0,49
mexico,15006,2016,almoloya del rio,enero,0.0,61
mexico,15006,2017,almoloya del rio,enero,0.0,73
mexico,15006,2018,almoloya del rio,enero,0.0,85
mexico,15006,2019,almoloya del rio,enero,0.0,97
mexico,15007,2015,amanalco,enero,0.0,49
mexico,15007,2016,amanalco,enero,1.0,61
mexico,15007,2017,amanalco,enero,0.0,73
mexico,15007,2018,amanalco,enero,0.0,85
mexico,15007,2019,amanalco,enero,0.0,97
mexico,15008,2015,amatepec,enero,1.0,49
mexico,15008,2016,amatepec,enero,0.0,61
mexico,15008,2017,amatepec,enero,0.0,73
mexico,15008,2018,amatepec,enero,2.0,85
mexico,15008,2019,amatepec,enero,0.0,97
mexico,15009,2015,amecameca,enero,2.0,49
mexico,15009,2016,amecameca,enero,0.0,61
mexico,15009,2017,amecameca,enero,0.0,73
mexico,15009,2018,amecameca,enero,0.0,85
mexico,15009,2019,amecameca,enero,1.0,97
mexico,15010,2015,apaxco,enero,0.0,49
mexico,15010,2016,apaxco,enero,0.0,61
mexico,15010,2017,apaxco,enero,0.0,73
mexico,15010,2018,apaxco,enero,0.0,85
mexico,15010,2019,apaxco,enero,0.0,97
mexico,15011,2015,atenco,enero,0.0,49
mexico,15011,2016,atenco,enero,0.0,61
mexico,15011,2017,atenco,enero,0.0,73
mexico,15011,2018,atenco,enero,4.0,85
mexico,15011,2019,atenco,enero,0.0,97
mexico,15012,2015,atizapan,enero,0.0,49
mexico,15012,2016,atizapan,enero,0.0,61
mexico,15012,2017,atizapan,enero,0.0,73
mexico,15012,2018,atizapan,enero,0.0,85
mexico,15012,2019,atizapan,enero,1.0,97
mexico,15013,2015,atizapan de zaragoza,enero,7.0,49
mexico,15013,2016,atizapan de zaragoza,enero,2.0,61
mexico,15013,2017,atizapan de zaragoza,enero,4.0,73
mexico,15013,2018,atizapan de zaragoza,enero,4.0,85
mexico,15013,2019,atizapan de zaragoza,enero,3.0,97
mexico,15014,2015,atlacomulco,enero,0.0,49
mexico,15014,2016,atlacomulco,enero,0.0,61
mexico,15014,2017,atlacomulco,enero,0.0,73
mexico,15014,2018,atlacomulco,enero,0.0,85
mexico,15014,2019,atlacomulco,enero,0.0,97
mexico,15015,2015,atlautla,enero,0.0,49
mexico,15015,2016,atlautla,enero,0.0,61
mexico,15015,2017,atlautla,enero,0.0,73
mexico,15015,2018,atlautla,enero,1.0,85
mexico,15015,2019,atlautla,enero,0.0,97
mexico,15016,2015,axapusco,enero,1.0,49
mexico,15016,2016,axapusco,enero,1.0,61
mexico,15016,2017,axapusco,enero,0.0,73
mexico,15016,2018,axapusco,enero,0.0,85
mexico,15016,2019,axapusco,enero,0.0,97
mexico,15017,2015,ayapango,enero,0.0,49
mexico,15017,2016,ayapango,enero,0.0,61
mexico,15017,2017,ayapango,enero,0.0,73
mexico,15017,2018,ayapango,enero,0.0,85
mexico,15017,2019,ayapango,enero,0.0,97
mexico,15018,2015,calimaya,enero,0.0,49
mexico,15018,2016,calimaya,enero,0.0,61
mexico,15018,2017,calimaya,enero,0.0,73
mexico,15018,2018,calimaya,enero,0.0,85
mexico,15018,2019,calimaya,enero,1.0,97
mexico,15019,2015,capulhuac,enero,0.0,49
mexico,15019,2016,capulhuac,enero,1.0,61
mexico,15019,2017,capulhuac,enero,0.0,73
mexico,15019,2018,capulhuac,enero,0.0,85
mexico,15019,2019,capulhuac,enero,1.0,97
mexico,15020,2015,coacalco de berriozabal,enero,1.0,49
mexico,15020,2016,coacalco de berriozabal,enero,3.0,61
mexico,15020,2017,coacalco de berriozabal,enero,3.0,73
mexico,15020,2018,coacalco de berriozabal,enero,2.0,85
mexico,15020,2019,coacalco de berriozabal,enero,4.0,97
mexico,15021,2015,coatepec harinas,enero,0.0,49
mexico,15021,2016,coatepec harinas,enero,1.0,61
mexico,15021,2017,coatepec harinas,enero,0.0,73
mexico,15021,2018,coatepec harinas,enero,0.0,85
mexico,15021,2019,coatepec harinas,enero,1.0,97
mexico,15022,2015,cocotitlan,enero,1.0,49
mexico,15022,2016,cocotitlan,enero,0.0,61
mexico,15022,2017,cocotitlan,enero,1.0,73
mexico,15022,2018,cocotitlan,enero,1.0,85
mexico,15022,2019,cocotitlan,enero,0.0,97
mexico,15023,2015,coyotepec,enero,3.0,49
mexico,15023,2016,coyotepec,enero,0.0,61
mexico,15023,2017,coyotepec,enero,3.0,73
mexico,15023,2018,coyotepec,enero,1.0,85
mexico,15023,2019,coyotepec,enero,3.0,97
mexico,15024,2015,cuautitlan,enero,0.0,49
mexico,15024,2016,cuautitlan,enero,1.0,61
mexico,15024,2017,cuautitlan,enero,2.0,73
mexico,15024,2018,cuautitlan,enero,1.0,85
mexico,15024,2019,cuautitlan,enero,0.0,97
mexico,15025,2015,chalco,enero,3.0,49
mexico,15025,2016,chalco,enero,5.0,61
mexico,15025,2017,chalco,enero,4.0,73
mexico,15025,2018,chalco,enero,2.0,85
mexico,15025,2019,chalco,enero,10.0,97
mexico,15026,2015,chapa de mota,enero,1.0,49
mexico,15026,2016,chapa de mota,enero,0.0,61
mexico,15026,2017,chapa de mota,enero,0.0,73
mexico,15026,2018,chapa de mota,enero,0.0,85
mexico,15026,2019,chapa de mota,enero,0.0,97
mexico,15027,2015,chapultepec,enero,0.0,49
mexico,15027,2016,chapultepec,enero,0.0,61
mexico,15027,2017,chapultepec,enero,0.0,73
mexico,15027,2018,chapultepec,enero,0.0,85
mexico,15027,2019,chapultepec,enero,0.0,97
mexico,15028,2015,chiautla,enero,2.0,49
mexico,15028,2016,chiautla,enero,1.0,61
mexico,15028,2017,chiautla,enero,0.0,73
mexico,15028,2018,chiautla,enero,0.0,85
mexico,15028,2019,chiautla,enero,2.0,97
mexico,15029,2015,chicoloapan,enero,2.0,49
mexico,15029,2016,chicoloapan,enero,3.0,61
mexico,15029,2017,chicoloapan,enero,3.0,73
mexico,15029,2018,chicoloapan,enero,5.0,85
mexico,15029,2019,chicoloapan,enero,2.0,97
mexico,15030,2015,chiconcuac,enero,0.0,49
mexico,15030,2016,chiconcuac,enero,0.0,61
mexico,15030,2017,chiconcuac,enero,0.0,73
mexico,15030,2018,chiconcuac,enero,0.0,85
mexico,15030,2019,chiconcuac,enero,1.0,97
mexico,15031,2015,chimalhuacan,enero,6.0,49
mexico,15031,2016,chimalhuacan,enero,7.0,61
mexico,15031,2017,chimalhuacan,enero,9.0,73
mexico,15031,2018,chimalhuacan,enero,10.0,85
mexico,15031,2019,chimalhuacan,enero,15.0,97
mexico,15032,2015,donato guerra,enero,2.0,49
mexico,15032,2016,donato guerra,enero,1.0,61
mexico,15032,2017,donato guerra,enero,0.0,73
mexico,15032,2018,donato guerra,enero,1.0,85
mexico,15032,2019,donato guerra,enero,0.0,97
mexico,15033,2015,ecatepec de morelos,enero,31.0,49
mexico,15033,2016,ecatepec de morelos,enero,28.0,61
mexico,15033,2017,ecatepec de morelos,enero,31.0,73
mexico,15033,2018,ecatepec de morelos,enero,26.0,85
mexico,15033,2019,ecatepec de morelos,enero,33.0,97
mexico,15034,2015,ecatzingo,enero,0.0,49
mexico,15034,2016,ecatzingo,enero,1.0,61
mexico,15034,2017,ecatzingo,enero,0.0,73
mexico,15034,2018,ecatzingo,enero,0.0,85
mexico,15034,2019,ecatzingo,enero,0.0,97
mexico,15035,2015,huehuetoca,enero,4.0,49
mexico,15035,2016,huehuetoca,enero,1.0,61
mexico,15035,2017,huehuetoca,enero,0.0,73
mexico,15035,2018,huehuetoca,enero,1.0,85
mexico,15035,2019,huehuetoca,enero,1.0,97
mexico,15036,2015,hueypoxtla,enero,0.0,49
mexico,15036,2016,hueypoxtla,enero,1.0,61
mexico,15036,2017,hueypoxtla,enero,1.0,73
mexico,15036,2018,hueypoxtla,enero,2.0,85
mexico,15036,2019,hueypoxtla,enero,0.0,97
mexico,15037,2015,huixquilucan,enero,3.0,49
mexico,15037,2016,huixquilucan,enero,2.0,61
mexico,15037,2017,huixquilucan,enero,0.0,73
mexico,15037,2018,huixquilucan,enero,3.0,85
mexico,15037,2019,huixquilucan,enero,2.0,97
mexico,15038,2015,isidro fabela,enero,1.0,49
mexico,15038,2016,isidro fabela,enero,0.0,61
mexico,15038,2017,isidro fabela,enero,0.0,73
mexico,15038,2018,isidro fabela,enero,0.0,85
mexico,15038,2019,isidro fabela,enero,1.0,97
mexico,15039,2015,ixtapaluca,enero,3.0,49
mexico,15039,2016,ixtapaluca,enero,4.0,61
mexico,15039,2017,ixtapaluca,enero,1.0,73
mexico,15039,2018,ixtapaluca,enero,2.0,85
mexico,15039,2019,ixtapaluca,enero,3.0,97
mexico,15040,2015,ixtapan de la sal,enero,0.0,49
mexico,15040,2016,ixtapan de la sal,enero,0.0,61
mexico,15040,2017,ixtapan de la sal,enero,1.0,73
mexico,15040,2018,ixtapan de la sal,enero,0.0,85
mexico,15040,2019,ixtapan de la sal,enero,0.0,97
mexico,15041,2015,ixtapan del oro,enero,1.0,49
mexico,15041,2016,ixtapan del oro,enero,0.0,61
